row_index,workload_id,task_source_id,profile_name,missing_metadata_fields
422,m2063-osd-osd_v0_0228_t5::L2_window_50,m2063-osd-osd_v0_0228_t5,L2_window_50,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
423,m2063-osd-osd_v0_0228_t5::L3_online_gru,m2063-osd-osd_v0_0228_t5,L3_online_gru,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
424,m2063-osd-osd_v0_0228_t5::L3_reset_control_corrected,m2063-osd-osd_v0_0228_t5,L3_reset_control_corrected,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
425,m2063-osd-osd_v0_0229_t5::L0_current_masked,m2063-osd-osd_v0_0229_t5,L0_current_masked,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
426,m2063-osd-osd_v0_0229_t5::L1_one_step,m2063-osd-osd_v0_0229_t5,L1_one_step,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
427,m2063-osd-osd_v0_0229_t5::L2_window_50,m2063-osd-osd_v0_0229_t5,L2_window_50,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
428,m2063-osd-osd_v0_0229_t5::L3_online_gru,m2063-osd-osd_v0_0229_t5,L3_online_gru,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
429,m2063-osd-osd_v0_0229_t5::L3_reset_control_corrected,m2063-osd-osd_v0_0229_t5,L3_reset_control_corrected,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
430,m2063-osd-osd_v0_0230_t5::L0_current_masked,m2063-osd-osd_v0_0230_t5,L0_current_masked,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
431,m2063-osd-osd_v0_0230_t5::L1_one_step,m2063-osd-osd_v0_0230_t5,L1_one_step,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
432,m2063-osd-osd_v0_0230_t5::L2_window_50,m2063-osd-osd_v0_0230_t5,L2_window_50,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
433,m2063-osd-osd_v0_0230_t5::L3_online_gru,m2063-osd-osd_v0_0230_t5,L3_online_gru,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
434,m2063-osd-osd_v0_0230_t5::L3_reset_control_corrected,m2063-osd-osd_v0_0230_t5,L3_reset_control_corrected,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
435,m2063-osd-osd_v0_0231_t5::L0_current_masked,m2063-osd-osd_v0_0231_t5,L0_current_masked,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
436,m2063-osd-osd_v0_0231_t5::L1_one_step,m2063-osd-osd_v0_0231_t5,L1_one_step,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
437,m2063-osd-osd_v0_0231_t5::L2_window_50,m2063-osd-osd_v0_0231_t5,L2_window_50,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
438,m2063-osd-osd_v0_0231_t5::L3_online_gru,m2063-osd-osd_v0_0231_t5,L3_online_gru,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
439,m2063-osd-osd_v0_0231_t5::L3_reset_control_corrected,m2063-osd-osd_v0_0231_t5,L3_reset_control_corrected,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
440,m2063-osd-osd_v0_0232_t5::L0_current_masked,m2063-osd-osd_v0_0232_t5,L0_current_masked,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
441,m2063-osd-osd_v0_0232_t5::L1_one_step,m2063-osd-osd_v0_0232_t5,L1_one_step,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
442,m2063-osd-osd_v0_0232_t5::L2_window_50,m2063-osd-osd_v0_0232_t5,L2_window_50,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
443,m2063-osd-osd_v0_0232_t5::L3_online_gru,m2063-osd-osd_v0_0232_t5,L3_online_gru,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
444,m2063-osd-osd_v0_0232_t5::L3_reset_control_corrected,m2063-osd-osd_v0_0232_t5,L3_reset_control_corrected,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
445,m2063-osd-osd_v0_0233_t5::L0_current_masked,m2063-osd-osd_v0_0233_t5,L0_current_masked,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
446,m2063-osd-osd_v0_0233_t5::L1_one_step,m2063-osd-osd_v0_0233_t5,L1_one_step,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
447,m2063-osd-osd_v0_0233_t5::L2_window_50,m2063-osd-osd_v0_0233_t5,L2_window_50,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
448,m2063-osd-osd_v0_0233_t5::L3_online_gru,m2063-osd-osd_v0_0233_t5,L3_online_gru,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
449,m2063-osd-osd_v0_0233_t5::L3_reset_control_corrected,m2063-osd-osd_v0_0233_t5,L3_reset_control_corrected,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
450,m2063-osd-osd_v0_0234_t5::L0_current_masked,m2063-osd-osd_v0_0234_t5,L0_current_masked,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
451,m2063-osd-osd_v0_0234_t5::L1_one_step,m2063-osd-osd_v0_0234_t5,L1_one_step,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
452,m2063-osd-osd_v0_0234_t5::L2_window_50,m2063-osd-osd_v0_0234_t5,L2_window_50,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
453,m2063-osd-osd_v0_0234_t5::L3_online_gru,m2063-osd-osd_v0_0234_t5,L3_online_gru,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
454,m2063-osd-osd_v0_0234_t5::L3_reset_control_corrected,m2063-osd-osd_v0_0234_t5,L3_reset_control_corrected,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
455,m2063-osd-osd_v0_0235_t5::L0_current_masked,m2063-osd-osd_v0_0235_t5,L0_current_masked,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
456,m2063-osd-osd_v0_0235_t5::L1_one_step,m2063-osd-osd_v0_0235_t5,L1_one_step,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
457,m2063-osd-osd_v0_0235_t5::L2_window_50,m2063-osd-osd_v0_0235_t5,L2_window_50,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
458,m2063-osd-osd_v0_0235_t5::L3_online_gru,m2063-osd-osd_v0_0235_t5,L3_online_gru,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
459,m2063-osd-osd_v0_0235_t5::L3_reset_control_corrected,m2063-osd-osd_v0_0235_t5,L3_reset_control_corrected,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
460,m2063-osd-osd_v0_0236_t5::L0_current_masked,m2063-osd-osd_v0_0236_t5,L0_current_masked,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
461,m2063-osd-osd_v0_0236_t5::L1_one_step,m2063-osd-osd_v0_0236_t5,L1_one_step,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
462,m2063-osd-osd_v0_0236_t5::L2_window_50,m2063-osd-osd_v0_0236_t5,L2_window_50,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
463,m2063-osd-osd_v0_0236_t5::L3_online_gru,m2063-osd-osd_v0_0236_t5,L3_online_gru,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
464,m2063-osd-osd_v0_0236_t5::L3_reset_control_corrected,m2063-osd-osd_v0_0236_t5,L3_reset_control_corrected,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
465,m2063-osd-osd_v0_0237_t5::L0_current_masked,m2063-osd-osd_v0_0237_t5,L0_current_masked,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
466,m2063-osd-osd_v0_0237_t5::L1_one_step,m2063-osd-osd_v0_0237_t5,L1_one_step,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
467,m2063-osd-osd_v0_0237_t5::L2_window_50,m2063-osd-osd_v0_0237_t5,L2_window_50,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
468,m2063-osd-osd_v0_0237_t5::L3_online_gru,m2063-osd-osd_v0_0237_t5,L3_online_gru,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
469,m2063-osd-osd_v0_0237_t5::L3_reset_control_corrected,m2063-osd-osd_v0_0237_t5,L3_reset_control_corrected,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
470,m2063-osd-osd_v0_0238_t5::L0_current_masked,m2063-osd-osd_v0_0238_t5,L0_current_masked,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
471,m2063-osd-osd_v0_0238_t5::L1_one_step,m2063-osd-osd_v0_0238_t5,L1_one_step,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
472,m2063-osd-osd_v0_0238_t5::L2_window_50,m2063-osd-osd_v0_0238_t5,L2_window_50,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
473,m2063-osd-osd_v0_0238_t5::L3_online_gru,m2063-osd-osd_v0_0238_t5,L3_online_gru,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
474,m2063-osd-osd_v0_0238_t5::L3_reset_control_corrected,m2063-osd-osd_v0_0238_t5,L3_reset_control_corrected,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
475,m2063-osd-osd_v0_0239_t5::L0_current_masked,m2063-osd-osd_v0_0239_t5,L0_current_masked,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
476,m2063-osd-osd_v0_0239_t5::L1_one_step,m2063-osd-osd_v0_0239_t5,L1_one_step,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
477,m2063-osd-osd_v0_0239_t5::L2_window_50,m2063-osd-osd_v0_0239_t5,L2_window_50,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
478,m2063-osd-osd_v0_0239_t5::L3_online_gru,m2063-osd-osd_v0_0239_t5,L3_online_gru,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
479,m2063-osd-osd_v0_0239_t5::L3_reset_control_corrected,m2063-osd-osd_v0_0239_t5,L3_reset_control_corrected,source_role_semantics;parent_feasibility_tier_id;normalized_surface_variant;sampled_obstacle_label
