policy,obstacle_label,mu_bucket,mass_bucket,brake_bucket,steering_tau_bucket,episodes,return_mean,success_rate,termination_rate,lateral_rmse_mean,lateral_peak_mean,beta_abs_error_mean,beta_abs_peak_mean,high_sideslip_fraction_mean,speed_mean,action_rate_mean,collision_rate,obstacle_completion_rate,min_obstacle_clearance_mean,plan_horizon_mean,plan_action_rate_mean,mu_min,mu_max,obstacle_collision_radius_mean,min_clearance_margin_mean,min_clearance_margin_min
m298pref_a020_zero_all,drift_required,medium,heavy,strong,nominal,2,74.63857042430493,1.0,0.0,0.8272242644897602,1.8038120480342137,0.1838886769123927,0.07274622302241372,0.0,12.39969281775329,0.009200239321216941,0.0,1.0,3.089689859366496,1.0,,0.6320421410615533,0.7920644401668309,1.7550936338805896,1.3345962254859067,0.6058548345230808
m298pref_a020_zero_all,drift_required,medium,heavy,strong,slow,1,79.95072051749176,1.0,0.0,0.35774740653584003,0.7942315190917526,0.11062373782526215,0.06993982889273369,0.0,12.564087694819264,0.009048184379935265,0.0,1.0,2.583273142514435,1.0,,0.693508278743453,0.693508278743453,1.8541651058258188,0.7291080366886162,0.7291080366886162
m298pref_a020_zero_all,drift_required,high,light,weak,nominal,1,73.30103596603647,1.0,0.0,1.137979428481471,3.0343361502826625,0.23356707468362214,0.10657667812155751,0.0,10.46636022750031,0.015605300664901733,0.0,1.0,3.0695232778640964,1.0,,1.1343545674698263,1.1343545674698263,1.777326913470966,1.2921963643931305,1.2921963643931305
m298pref_a020_zero_all,drift_required,high,light,weak,slow,2,77.25176738679346,1.0,0.0,2.379812700064603,5.534840443547054,0.13808878354556206,0.06035759488601064,0.0,11.314133205823822,0.013247345108538866,0.0,1.0,6.1703821745557015,1.0,,0.950977398240298,1.0710698042720597,1.4088635068004915,4.76151866775521,3.5683933528096694
m298pref_a020_zero_all,drift_required,high,light,strong,slow,3,44.65868217607177,0.6666666666666666,0.3333333333333333,2.363910747522048,5.099048319800727,0.1710838417640863,0.12586851340999194,0.0,8.9772338674972,0.012559682441254457,0.0,0.6666666666666666,4.924441155371357,1.0,,0.8130812321303102,0.9693457896576536,1.6463381549635105,3.278103000407846,2.044789454144245
m298pref_a020_zero_all,drift_required,high,nominal,weak,slow,1,87.87346592661075,1.0,0.0,0.6993364300388814,0.9638950702625735,0.23945219574799145,0.06986565191014532,0.0,13.420442190751682,0.008095065131783485,0.0,1.0,3.5654982161005293,1.0,,1.0088775535776806,1.0088775535776806,1.930732521404365,1.6347656946961644,1.6347656946961644
m298pref_a020_zero_all,drift_required,high,nominal,strong,nominal,1,11.836717065645978,0.0,1.0,4.062617427412352,8.523127276059988,0.05223452936882854,0.1325188776443132,0.0,9.155314394044089,0.013024494983255863,0.0,0.0,7.632400169140766,1.0,,1.1165422124426494,1.1165422124426494,1.9340852542221487,5.698314914918617,5.698314914918617
m298pref_a020_zero_all,drift_required,high,nominal,strong,slow,2,65.32327995459737,1.0,0.0,1.1274974515672422,2.2874911502507516,0.1667082056380108,0.0659260451693507,0.0,12.057270606576033,0.010301277972757816,0.0,1.0,2.5282646516018605,1.0,,0.8604535779883853,0.912150348531007,1.6769088952972515,0.8513557563046094,0.7468449132370649
m298pref_a020_zero_all,drift_required,high,heavy,weak,nominal,1,68.54488039220982,1.0,0.0,2.5834894544673435,6.35051537573483,0.13088157353431795,0.06228075109772682,0.0,9.538603818991549,0.014287779107689857,0.0,1.0,5.256540121644777,1.0,,1.085039483798662,1.085039483798662,1.7084805989281389,3.5480595227166383,3.5480595227166383
m298pref_a020_zero_all,drift_required,high,heavy,weak,slow,4,44.257691541105416,0.5,0.5,2.774885269560424,6.295510168207668,0.13150441227032547,0.06033687500760795,0.0,10.654848996105333,0.012938146712258458,0.0,0.5,6.7399652735365985,1.0,,0.8000107606493485,0.9561451211359744,1.815043576377828,4.924921697158771,3.163121943332229
m298pref_a020_zero_all,drift_required,high,heavy,nominal,slow,3,36.359607668583514,0.6666666666666666,0.3333333333333333,3.121821340418631,6.811185022268511,0.18200904955676245,0.07108559734678338,0.0,10.63615044896914,0.01546546226988236,0.0,0.6666666666666666,5.913542623233535,1.0,,1.0251712454894735,1.1395938985083103,1.7494537265923926,4.1640888966411405,2.7493128210793474
m298pref_a020_zero_all,drift_required,high,heavy,strong,fast,1,64.58809745147742,1.0,0.0,0.6052245541217199,1.2731280899288961,0.2726615555615611,0.038923789156867346,0.0,13.127931135964186,0.01179813127964735,0.0,1.0,2.720815568342536,1.0,,0.97248075823433,0.97248075823433,1.7806630460987471,0.940152522243789,0.940152522243789
m298pref_a020_zero_all,drift_required,high,heavy,strong,nominal,1,37.0781497431054,1.0,0.0,3.7119763717161,7.944623943642185,0.09220468432663102,0.07251190386631505,0.0,9.335451371885688,0.013440662063658237,0.0,1.0,6.497274746142886,1.0,,1.0195134981449236,1.0195134981449236,1.8048891959142965,4.69238555022859,4.69238555022859
m298pref_a020_zero_all,drift_required,high,heavy,strong,slow,3,44.89306510987706,0.6666666666666666,0.3333333333333333,2.0767027961801108,4.171422689203439,0.08371054703568591,0.06620009076686083,0.0,12.04989377545879,0.010340701788663864,0.0,0.6666666666666666,4.363598842537196,1.0,,0.8628543068986263,0.9618700739329533,1.761468957495812,2.6021298850413843,0.8778820114085555
m298pref_a020_zero_all,unavoidable,low,light,strong,slow,2,4.532737859437836,0.0,1.0,0.7215871204311297,1.0722575311613163,0.1896884348974885,0.08933980654824475,0.0,11.41703520392244,0.014486946631222963,1.0,0.0,1.725888079417663,1.0,,0.3696623316774903,0.37182495448151576,1.7780040557296275,-0.05211597631196452,-0.060434767492493435
m298pref_a020_zero_all,unavoidable,low,heavy,weak,slow,1,6.336649381009046,0.0,1.0,0.2579650819977384,0.5473939099204088,0.21675040571157594,0.11452366988784195,0.0,11.518145939366418,0.015170113183557987,1.0,0.0,1.855915341439949,1.0,,0.4485116947744147,0.4485116947744147,1.9011317103480465,-0.04521636890809755,-0.04521636890809755
m298pref_a020_zero_all,unavoidable,low,heavy,strong,nominal,1,78.67944848782801,1.0,0.0,0.21449909030895498,0.4258168863093488,0.22544415027259107,0.05192438104807991,0.0,12.935815206784754,0.008590448647737503,0.0,1.0,1.5945495442650326,1.0,,0.4005652540728336,0.4005652540728336,1.4521460615258805,0.14240348273915204,0.14240348273915204
m298pref_a020_zero_all,unavoidable,medium,light,weak,slow,1,4.029415199294984,0.0,1.0,0.20168738263492092,0.3854348854940497,0.02987883377697458,0.026930167001520778,0.0,12.358409440144712,0.01575509086251259,1.0,0.0,1.5059905710034178,1.0,,0.5760389855741188,0.5760389855741188,1.6493736300610382,-0.1433830590576204,-0.1433830590576204
m298pref_a020_zero_all,unavoidable,medium,light,nominal,slow,1,3.0257457774860512,0.0,1.0,0.2666594618160141,0.3483015044244837,0.21992022114781973,0.03098012183859515,0.0,12.150376442862697,0.015535091981291771,1.0,0.0,1.8912246359568858,1.0,,0.5418642261913483,0.5418642261913483,1.8915468586167115,-0.0003222226598256217,-0.0003222226598256217
m298pref_a020_zero_all,unavoidable,medium,light,strong,slow,2,71.25002681054183,1.0,0.0,0.444054731399283,0.8469734793760963,0.04240073498718422,0.04513106014632703,0.0,12.388632197445416,0.010376593563705683,0.0,1.0,1.7127317533012412,1.0,,0.5986074728388353,0.6437543719035683,1.5033215090089145,0.2094102442923268,0.04186400186343331
m298pref_a020_zero_all,unavoidable,medium,nominal,nominal,slow,1,70.74873426868108,1.0,0.0,0.7601500435666657,1.4575734287911715,0.11606100992206224,0.01193522780720786,0.0,12.749444614055967,0.009483149275183678,0.0,1.0,2.4028304518761936,1.0,,0.5770900856089534,0.5770900856089534,1.8406673009095882,0.5621631509666054,0.5621631509666054
m298pref_a020_zero_all,unavoidable,medium,heavy,nominal,slow,1,7.656011938089797,0.0,1.0,0.16006634793403818,0.3639012402863955,0.13064338122811775,0.0696745981987323,0.0,10.82593312435292,0.01565379649400711,1.0,0.0,1.5591123079456994,1.0,,0.7267525874444074,0.7267525874444074,1.5807994088468171,-0.021687100901117695,-0.021687100901117695
m298pref_a020_zero_all,unavoidable,medium,heavy,strong,slow,4,58.92509447084063,0.75,0.25,0.38428067854423664,0.8873089710486841,0.1179535009721396,0.025462785050278273,0.0,12.2080330974162,0.010960835730656981,0.25,0.75,2.291575802101166,1.0,,0.4773991674187459,0.7811960657939303,1.7298681487228498,0.5617076533783163,-0.09738592322006778
m298pref_a020_zero_all,unavoidable,high,light,strong,fast,1,14.911400721109139,0.0,1.0,0.3645632513967131,0.5031363588613758,0.23768785583652885,0.09204246008725663,0.0,12.519177624326081,0.01230072695761919,1.0,0.0,1.338269353729825,1.0,,1.1266954544139025,1.1266954544139025,1.392455980424549,-0.05418662669472418,-0.05418662669472418
m298pref_a020_zero_all,unavoidable,high,light,strong,nominal,1,76.4763323542637,1.0,0.0,0.7856811891175034,2.033629704328156,0.06993914474639643,0.12821171917537094,0.0,10.244611957710706,0.01209354866296053,0.0,1.0,2.4937675396169294,1.0,,1.0653269107097856,1.0653269107097856,1.9363009817083872,0.5574665579085423,0.5574665579085423
m298pref_a020_zero_all,unavoidable,high,nominal,weak,slow,1,58.54653438499118,1.0,0.0,1.480534759797176,3.1297312112844153,0.052245984301454114,0.030642314465924605,0.0,11.652284136597155,0.017296725884079933,0.0,1.0,2.6944326914769285,1.0,,1.0715747723481348,1.0715747723481348,1.6774948394813016,1.016937851995627,1.016937851995627
m298pref_a020_zero_all,unavoidable,high,heavy,weak,slow,3,26.06886535648123,0.3333333333333333,0.6666666666666666,0.8470080633728992,1.761469038355185,0.17474523068431724,0.054110888746025154,0.0,11.248410257142941,0.016583267599344254,0.6666666666666666,0.3333333333333333,2.0018068337299515,1.0,,0.8135269996246313,1.1212414770341304,1.7286580439308556,0.2731487897990958,-0.03740056827998273
m298pref_a020_zero_all,unavoidable,high,heavy,nominal,fast,1,59.833155395793966,1.0,0.0,1.5147088450380521,3.5011954921739346,0.15932025293528457,0.08874245441910682,0.0,9.509743695713695,0.02137935720384121,0.0,1.0,2.533660364692658,1.0,,1.0293604851385483,1.0293604851385483,1.7978318185402666,0.7358285461523915,0.7358285461523915
m298pref_a020_zero_all,unavoidable,high,heavy,nominal,slow,1,71.61044839913866,1.0,0.0,0.4112177265207144,1.1532530913485317,0.04943700065729302,0.019912790739996838,0.0,12.959302597492568,0.011167257092893124,0.0,1.0,2.3867197722164053,1.0,,1.0161804563851007,1.0161804563851007,1.9706511280251635,0.4160686441912418,0.4160686441912418
m298pref_a020_zero_all,unavoidable,high,heavy,strong,fast,2,73.14618429367775,1.0,0.0,1.076680238995852,2.7250753796543528,0.07962986373698064,0.06103911445962061,0.0,11.0505506828042,0.014505895785987377,0.0,1.0,2.9890856932517886,1.0,,0.8286570594132712,1.108580078639291,1.8961162765911395,1.0929694166606494,0.14223031537393327
m298pref_a020_zero_all,unavoidable,high,heavy,strong,slow,1,76.65143771830968,1.0,0.0,0.7898480655879933,2.1169598818847035,0.11095710967354057,0.08289854475175651,0.0,9.974545872878911,0.013486483134329319,0.0,1.0,2.3513944687200787,1.0,,0.8610854962220438,0.8610854962220438,1.7449499605333707,0.606444508186708,0.606444508186708
random,aes_feasible,low,heavy,nominal,slow,1,29.904532625825418,0.0,1.0,3.7657848156811102,8.547038102355941,0.30892666046336353,0.022951672003492057,0.0,11.654737789590033,1.3735570907592773,0.0,0.0,2.647208661202732,1.0,,0.3478806717182057,0.3478806717182057,1.447043562337953,1.2001650988647792,1.2001650988647792
random,aes_feasible,medium,light,weak,slow,1,29.628816755035082,0.0,1.0,1.6540164117899194,3.487089859105403,0.11027516450290548,0.033253987234595925,0.0,11.781347003516547,1.246048092842102,1.0,0.0,1.4106138518082785,1.0,,0.6198971505698847,0.6198971505698847,1.4657179967808327,-0.055104144972554225,-0.055104144972554225
random,aes_feasible,medium,light,strong,fast,1,26.248473331023057,0.0,1.0,0.7224309890825749,1.627378694897324,0.11653089236819122,0.017395406574917963,0.0,15.008369268447964,1.2881382703781128,1.0,0.0,1.3210701935585232,1.0,,0.5199566484910332,0.5199566484910332,1.410649783395996,-0.08957958983747272,-0.08957958983747272
random,aes_feasible,medium,nominal,nominal,slow,1,18.510222608379223,0.0,1.0,4.056844686505465,8.637265407373604,0.27841440041469895,0.035711070803327374,0.0,12.712962689991917,1.2571165561676025,0.0,0.0,3.0948304830929967,1.0,,0.7806370971264489,0.7806370971264489,1.7185908481200007,1.376239634972996,1.376239634972996
random,aes_feasible,medium,heavy,weak,slow,1,39.79234756385314,0.0,1.0,1.6490594351332846,3.772400258105151,0.1662945937002469,0.06149021055111729,0.0,14.21947742996188,1.4337565898895264,1.0,0.0,1.7692752180998639,1.0,,0.7374008000351153,0.7374008000351153,1.9902178648499609,-0.220942646750097,-0.220942646750097
random,aes_feasible,medium,heavy,strong,slow,1,62.30265620313426,1.0,0.0,2.527692189062911,5.43679423764091,0.03780081063232722,0.04999421231430713,0.0,14.163054946287255,1.415942668914795,0.0,1.0,1.8906998466695235,1.0,,0.6228393946127635,0.6228393946127635,1.443823486574028,0.4468763600954955,0.4468763600954955
random,aes_feasible,high,light,weak,slow,1,22.814566034939674,0.0,1.0,1.112420260721038,2.6757195961329714,0.30368193883766886,0.018563249517850273,0.0,16.495449126874256,1.3672761917114258,1.0,0.0,1.6302136950628763,1.0,,1.1379160532600887,1.1379160532600887,1.8007872463729475,-0.17057355131007124,-0.17057355131007124
random,aes_feasible,high,nominal,strong,nominal,1,88.31817031148161,1.0,0.0,1.07304653717432,2.801077293118169,0.2847330861708454,0.0895889394771312,0.0,15.426441162597792,1.327640175819397,0.0,1.0,1.7708016418554446,1.0,,1.037633890098579,1.037633890098579,1.3651667985169964,0.40563484333844824,0.40563484333844824
random,aes_feasible,high,heavy,strong,fast,1,31.997016569974832,0.0,1.0,1.7502249357171114,3.5941566106622886,0.08719841676698664,0.029364392776915965,0.0,13.595120890470328,1.266736388206482,1.0,0.0,1.279484992489166,1.0,,0.853428613107043,0.853428613107043,1.412233548630767,-0.13274855614160108,-0.13274855614160108
random,drift_required,low,light,weak,slow,1,7.72169983856196,0.0,1.0,1.0821579461064221,1.7666769180922515,0.23639217817034192,0.04875922596193782,0.0,13.126014556476266,1.2582298517227173,1.0,0.0,1.6721560012180965,1.0,,0.30950102375816546,0.30950102375816546,1.8912898127198137,-0.21913381150171718,-0.21913381150171718
random,drift_required,low,light,nominal,slow,1,30.860265732477203,0.0,1.0,1.697833101978362,3.3531363911314997,0.20116968950364425,0.060325989586782404,0.0,14.423264683011821,1.2114826440811157,1.0,0.0,1.2545361021522323,1.0,,0.36973108813488675,0.36973108813488675,1.4855585589278602,-0.23102245677562783,-0.23102245677562783
random,drift_required,low,light,strong,fast,1,49.142384888707696,0.0,1.0,0.6716935576717911,1.6538659498753745,0.06041369289113911,0.02512742611173575,0.0,11.561016431954098,1.3462129831314087,1.0,0.0,1.7395545777724255,1.0,,0.3687295625428752,0.3687295625428752,1.797556909592076,-0.05800233181965053,-0.05800233181965053
random,drift_required,low,nominal,weak,slow,1,9.590382651296885,0.0,1.0,0.2739413600285274,0.3312690340846274,0.26413477281167796,0.052220964478497126,0.0,14.263780567700104,1.267218828201294,1.0,0.0,1.9962873998499349,1.0,,0.31051495306732924,0.31051495306732924,2.0292038627719555,-0.03291646292202066,-0.03291646292202066
random,drift_required,low,nominal,strong,slow,1,85.60859734340715,1.0,0.0,1.086636660553256,1.950967992522429,0.23879157135729806,0.03074273892743279,0.0,14.269300932681952,1.4193840026855469,0.0,1.0,2.2547618586316953,1.0,,0.3695574996613576,0.3695574996613576,1.771900495217066,0.48286136341462926,0.48286136341462926
random,drift_required,low,heavy,weak,slow,2,61.62643614951296,0.5,0.5,0.6528134786928043,1.3932287318206455,0.20069224538356645,0.5773253723209585,0.21764705882352942,14.790585614176582,1.3519235849380493,0.5,0.5,1.4540357891942974,1.0,,0.3080938175562572,0.3505865317559843,1.4713344349008528,-0.017298645706555482,-0.19000580226192465
random,drift_required,medium,light,weak,slow,4,29.386187570143456,0.25,0.75,1.3341142482816537,2.9348930435721705,0.18703495195394257,0.029965663600748746,0.0,15.092674444798519,1.2727762162685394,0.75,0.25,1.5557529497182112,1.0,,0.49530859641710645,0.6241080415627123,1.5794728960636124,-0.0237199463454012,-0.19298403953200438
random,drift_required,medium,light,nominal,slow,1,12.438756983529593,0.0,1.0,1.2351954612874065,2.053590902892495,0.06273700559060157,0.02014508178874154,0.0,11.8843184885835,1.3776911497116089,1.0,0.0,1.1772966876093873,1.0,,0.6743618090100392,0.6743618090100392,1.3645207269542936,-0.18722403934490628,-0.18722403934490628
random,drift_required,medium,light,strong,nominal,1,20.80498050167777,0.0,1.0,0.44720310352804354,1.0129130794953767,0.19329782249264546,0.01910699733315705,0.0,14.97630122392156,1.3498071432113647,1.0,0.0,1.2445423498855208,1.0,,0.5978136663198397,0.5978136663198397,1.4714181207221866,-0.22687577083666577,-0.22687577083666577
random,drift_required,medium,light,strong,slow,3,60.52935284421472,0.6666666666666666,0.3333333333333333,2.08033858721022,4.212162857570351,0.15928455439714517,0.04078984248293996,0.0,12.90934917206816,1.25254221757253,0.3333333333333333,0.6666666666666666,1.8474977264614196,1.0,,0.47640473981011805,0.7763286494349086,1.6508694230065553,0.1966283034548643,-0.07625415140942193
random,drift_required,medium,nominal,weak,nominal,1,5.461283026640132,0.0,1.0,1.0689638011080826,1.9593558692466502,0.29600304732554256,0.0271284050461189,0.0,11.355091306754193,1.3675817251205444,1.0,0.0,1.2973190348024437,1.0,,0.6804324097662902,0.6804324097662902,1.4609533252776772,-0.16363429047523348,-0.16363429047523348
random,drift_required,medium,nominal,weak,slow,1,25.772425959019913,0.0,1.0,0.4712718450758155,1.2291783299502725,0.21749855086629724,0.04156383702966015,0.0,12.117174409968147,1.3881852626800537,1.0,0.0,1.8130441259390395,1.0,,0.7370294740550716,0.7370294740550716,1.9275293698951947,-0.11448524395615522,-0.11448524395615522
random,drift_required,medium,nominal,strong,slow,1,21.881019965615955,0.0,1.0,0.35227513597582527,0.7832162236636151,0.09797452407682058,0.026896335261606244,0.0,13.820079586397405,1.1058986186981201,1.0,0.0,1.6428909370227898,1.0,,0.5083786824002648,0.5083786824002648,1.8076510728443016,-0.16476013582151183,-0.16476013582151183
random,drift_required,medium,heavy,weak,slow,1,13.240445637002992,0.0,1.0,1.192976842045653,2.3899353737915945,0.08366765070895414,0.03282702080346351,0.0,15.528272570566163,1.2786229848861694,1.0,0.0,1.5429932496142864,1.0,,0.6983525561487404,0.6983525561487404,1.6599741796546992,-0.11698093004041277,-0.11698093004041277
random,drift_required,medium,heavy,strong,nominal,2,14.624872042621725,0.0,1.0,0.6166668096698924,1.4426683896883112,0.2176806182388904,0.0336937641587927,0.0,14.19432696749211,1.2715615034103394,1.0,0.0,1.615920602068038,1.0,,0.6320421410615533,0.7920644401668309,1.7550936338805896,-0.1391730318125517,-0.15850876994867003
random,drift_required,medium,heavy,strong,slow,1,76.9089846163194,1.0,0.0,0.334122761047597,0.43148308259281976,0.11172152525481317,0.09575888383435115,0.0,13.946363725563087,1.3911495208740234,0.0,1.0,2.2225311838867974,1.0,,0.693508278743453,0.693508278743453,1.8541651058258188,0.36836607806097854,0.36836607806097854
random,drift_required,high,light,weak,nominal,1,62.612919885969056,1.0,0.0,2.511012328121312,5.149260683356886,0.27135951309412604,0.058813956565121936,0.0,12.609214531212178,1.3232773542404175,0.0,1.0,1.9405573062282484,1.0,,1.1343545674698263,1.1343545674698263,1.777326913470966,0.16323039275728246,0.16323039275728246
random,drift_required,high,light,weak,slow,2,66.90041327716955,0.5,0.5,1.2261231639768058,2.325562377530783,0.15718606709155988,0.034247648566032976,0.0,14.037918669363417,1.320052683353424,0.5,0.5,2.1733415256405157,1.0,,0.950977398240298,1.0710698042720597,1.4088635068004915,0.764478018840024,-0.09792475078600216
random,drift_required,high,light,strong,slow,3,55.63601626650756,0.6666666666666666,0.3333333333333333,2.2184824683948636,4.387716339138254,0.21201819963129295,0.04395329522230098,0.0,11.855253388356134,1.2745049794514973,0.3333333333333333,0.6666666666666666,1.7149456177950617,1.0,,0.8130812321303102,0.9693457896576536,1.6463381549635105,0.06860746283155139,-0.13493055429152978
random,drift_required,high,nominal,weak,slow,1,92.04144589725205,1.0,0.0,0.8562667192801403,1.1356019917433855,0.20404496962433447,0.1401729501184047,0.0,15.02604162983947,1.2603778839111328,0.0,1.0,3.142654609614786,1.0,,1.0088775535776806,1.0088775535776806,1.930732521404365,1.2119220882104211,1.2119220882104211
random,drift_required,high,nominal,strong,nominal,1,36.406868491845586,0.0,1.0,1.6029050689119104,3.334598306341128,0.08650815760967184,0.03763019663962833,0.0,12.365094684628133,1.3233553171157837,1.0,0.0,1.7561384102499533,1.0,,1.1165422124426494,1.1165422124426494,1.9340852542221487,-0.1779468439721954,-0.1779468439721954
random,drift_required,high,nominal,strong,slow,2,6.890202384490957,0.0,1.0,0.30283287658766045,0.7097646871676311,0.18354020929841608,0.04941011902259451,0.0,13.675139639863952,1.286653995513916,1.0,0.0,1.514645790679662,1.0,,0.8604535779883853,0.912150348531007,1.6769088952972515,-0.16226310461758953,-0.22943080194000887
random,drift_required,high,heavy,weak,nominal,1,39.562386072254824,0.0,1.0,1.0576257271779888,2.6081582490478468,0.12443781657546511,0.09177947336799086,0.0,11.929452002569183,1.3627021312713623,1.0,0.0,1.5789156581500299,1.0,,1.085039483798662,1.085039483798662,1.7084805989281389,-0.12956494077810898,-0.12956494077810898
random,drift_required,high,heavy,weak,slow,4,52.967005226999795,0.25,0.75,1.002562094562013,2.0848507578714788,0.15121871478835155,0.029435244650179913,0.0,13.158493412295716,1.302713543176651,0.75,0.25,2.050653991721024,1.0,,0.8000107606493485,0.9561451211359744,1.815043576377828,0.23561041534319593,-0.15214893104799576
random,drift_required,high,heavy,nominal,slow,3,23.076636649940625,0.0,1.0,1.0332231022157807,2.226068927076246,0.20149431536690962,0.038866069030230495,0.0,12.870115237350058,1.2940313418706257,1.0,0.0,1.6404560034248543,1.0,,1.0251712454894735,1.1395938985083103,1.7494537265923926,-0.10899772316753838,-0.20839889423483715
random,drift_required,high,heavy,strong,fast,1,64.7600868019873,1.0,0.0,0.5247284367227258,0.6762877782536094,0.26160423008561773,0.07468198267232574,0.0,14.991680738224252,1.4042822122573853,0.0,1.0,2.232038116907644,1.0,,0.97248075823433,0.97248075823433,1.7806630460987471,0.45137507080889705,0.45137507080889705
random,drift_required,high,heavy,strong,nominal,1,39.23270292284964,0.0,1.0,0.5675594931084741,1.2396416610896708,0.11246034035466675,0.036097172785225444,0.0,12.888523631712813,1.359431266784668,1.0,0.0,1.6343177367283583,1.0,,1.0195134981449236,1.0195134981449236,1.8048891959142965,-0.1705714591859382,-0.1705714591859382
random,drift_required,high,heavy,strong,slow,3,39.00280258996409,0.3333333333333333,0.6666666666666666,0.732752864651376,1.2470540012367455,0.08757045628511294,0.06482195467629091,0.0,14.018885509644775,1.260307749112447,0.6666666666666666,0.3333333333333333,2.737229667974239,1.0,,0.8628543068986263,0.9618700739329533,1.761468957495812,0.9757607104784277,-0.09738069691810058
random,unavoidable,low,light,strong,slow,2,-0.7888279509120721,0.0,1.0,0.27539495814269976,0.38000388538187835,0.20307520527121029,0.03350612630371986,0.0,12.364713080318912,1.3567001223564148,1.0,0.0,1.635869059917908,1.0,,0.3696623316774903,0.37182495448151576,1.7780040557296275,-0.1421349958117195,-0.25230976817079376
random,unavoidable,low,heavy,weak,slow,1,4.239881786905226,0.0,1.0,0.04965759286011372,0.10945886705460595,0.23880725632928224,0.04499627839182278,0.0,12.291412723559482,1.2455354928970337,1.0,0.0,1.6942555207873853,1.0,,0.4485116947744147,0.4485116947744147,1.9011317103480465,-0.20687618956066123,-0.20687618956066123
random,unavoidable,low,heavy,strong,nominal,1,19.378089084080457,0.0,1.0,0.48686251229954647,1.1731952386300861,0.2400227324855072,0.04933933509666468,0.0,14.378043031073005,1.249821662902832,1.0,0.0,1.207597941757133,1.0,,0.4005652540728336,0.4005652540728336,1.4521460615258805,-0.24454811976874757,-0.24454811976874757
random,unavoidable,medium,light,weak,slow,1,3.7574805329500904,0.0,1.0,0.7183120043275774,1.6168292124942525,0.032050467098256874,0.027323299465793077,0.0,13.298156530152822,1.307542085647583,1.0,0.0,1.5484954771766,1.0,,0.5760389855741188,0.5760389855741188,1.6493736300610382,-0.10087815288443824,-0.10087815288443824
random,unavoidable,medium,light,nominal,slow,1,0.8821043018321362,0.0,1.0,0.4014054515206334,0.5256201232949493,0.22089695528413078,0.030155121921763162,0.0,12.673709007540063,1.3415640592575073,1.0,0.0,1.7470391264996887,1.0,,0.5418642261913483,0.5418642261913483,1.8915468586167115,-0.14450773211702272,-0.14450773211702272
random,unavoidable,medium,light,strong,slow,2,10.378930678839,0.0,1.0,0.4422059354665843,0.9557361903871602,0.043206906587791444,0.04101326555885462,0.0,13.795858136454868,1.248308539390564,1.0,0.0,1.46424080395135,1.0,,0.5986074728388353,0.6437543719035683,1.5033215090089145,-0.03908070505756456,-0.07414168153444978
random,unavoidable,medium,nominal,nominal,slow,1,11.990754676220398,0.0,1.0,0.6325675055560669,1.58294861159483,0.11399698505005744,0.015915253813814954,0.0,14.125759197251028,1.275112271308899,1.0,0.0,1.797596003214596,1.0,,0.5770900856089534,0.5770900856089534,1.8406673009095882,-0.043071297694992294,-0.043071297694992294
random,unavoidable,medium,heavy,nominal,slow,1,4.78635334862415,0.0,1.0,0.21816138384687994,0.37395018751840325,0.13758133752441626,0.06971216467820175,0.0,11.739242321407989,1.2268766164779663,1.0,0.0,1.500404611213842,1.0,,0.7267525874444074,0.7267525874444074,1.5807994088468171,-0.08039479763297508,-0.08039479763297508
random,unavoidable,medium,heavy,strong,slow,4,11.995694849288604,0.0,1.0,0.4912582594854237,1.1043600172550079,0.12117797515574882,0.02185155519084397,0.0,13.38280810976705,1.3017044365406036,1.0,0.0,1.6469373775078235,1.0,,0.4773991674187459,0.7811960657939303,1.7298681487228498,-0.08293077121502618,-0.23391126621980507
random,unavoidable,high,light,strong,fast,1,9.683182382921892,0.0,1.0,0.3094552375877956,0.5024184361078383,0.26599199850520594,0.015736073893296745,0.0,13.830251552622153,1.4395766258239746,1.0,0.0,1.1707000850357954,1.0,,1.1266954544139025,1.1266954544139025,1.392455980424549,-0.22175589538875373,-0.22175589538875373
random,unavoidable,high,light,strong,nominal,1,11.52004829663543,0.0,1.0,0.5498191906022382,0.9524487109040507,0.1038797952527805,0.02076093793733628,0.0,12.032399931868467,1.3687028884887695,1.0,0.0,1.7729996214826418,1.0,,1.0653269107097856,1.0653269107097856,1.9363009817083872,-0.16330136022574537,-0.16330136022574537
random,unavoidable,high,nominal,weak,slow,1,5.164182894976808,0.0,1.0,0.27279289298538356,0.7416000681025636,0.0493174692853266,0.03654416029958147,0.0,13.428072300546159,1.2886996269226074,1.0,0.0,1.5258063912607713,1.0,,1.0715747723481348,1.0715747723481348,1.6774948394813016,-0.1516884482205303,-0.1516884482205303
random,unavoidable,high,heavy,weak,slow,3,4.960578778872126,0.0,1.0,0.6681172398578625,1.0297980324948834,0.1893257723306743,0.02829332712802604,0.0,12.486465694380877,1.3735816876093547,1.0,0.0,1.6175534870111665,1.0,,0.8135269996246313,1.1212414770341304,1.7286580439308556,-0.11110455691968919,-0.24980579393357272
random,unavoidable,high,heavy,nominal,fast,1,4.576873017826458,0.0,1.0,0.17437991919472864,0.2995953593805538,0.20266423679794296,0.022530125211726124,0.0,11.718549361584678,1.2589397430419922,1.0,0.0,1.7102469659388748,1.0,,1.0293604851385483,1.0293604851385483,1.7978318185402666,-0.08758485260139182,-0.08758485260139182
