seed,policy,steps,terminated,truncated,mu,initial_mu,mass,mass_scale,inertia_scale,cg_shift,tire_stiffness_scale,brake_scale,drive_scale,steer_tau_scale,drive_tau_scale,friction_step_at,friction_step_applied,obstacle_enabled,obstacle_label,collision,obstacle_completed,min_obstacle_clearance,obstacle_collision_radius,min_clearance_margin,termination_reason,obstacle_passed_raw,completion_reason,outcome_bucket,return,mean_reward,lateral_rmse,lateral_peak,beta_abs_error_mean,beta_abs_peak,high_sideslip_fraction,speed_mean,action_rate_mean,plan_horizon,plan_action_rate_mean,plan_first_action_error_mean,dt,track_width,first_obstacle_pass_step,first_obstacle_pass_time_s,first_recovery_step,first_recovery_time_s,recovery_success,recovery_time_proxy,max_abs_beta,max_abs_yaw_rate,drift_used,controlled_drift_recovery_success,impact_speed_proxy,impact_beta_abs,impact_yaw_rate_abs,impact_severity_proxy,collision_mitigation_score,max_off_track_overshoot,time_to_first_off_track_s,off_track_severity_proxy,left_curve_steps,left_curve_lateral_rmse,left_curve_beta_abs_error_mean,left_curve_speed_mean,left_curve_reward_mean,right_curve_steps,right_curve_lateral_rmse,right_curve_beta_abs_error_mean,right_curve_speed_mean,right_curve_reward_mean,near_zero_steps,near_zero_lateral_rmse,near_zero_beta_abs_error_mean,near_zero_speed_mean,near_zero_reward_mean,workload_id,task_source_id,panel_source_id,panel_task_family,source_origin,source_kind,source_edge,window_tag,source_role_semantics,parent_feasibility_tier_id,normalized_surface_variant,sampled_obstacle_label,source_reference,materialization_semantics,proxy_template_family,generated_source_row,paper_validity_claim,profile_name,profile_config_path,checkpoint_path,eval_seed,success,controlled_routing_smoke_measured_execution,environment_rollout_started,policy_action_executed,measured_rollout_started,training_started,replay_started,ppo_used,promoted,private_holdout_used,actor_input_contract_changed,profile_specific_tuning,controller_family_ranking_claim_made,finite_window_vs_gru_conclusion_made,paper_level_claim_made,level3_self_id_claim_made,reset_sampled_obstacle_label
204304,checkpoint,55,True,False,0.9539318858681698,0.9539318858681698,1327.1324851594354,0.9152637828685761,0.9273353930384091,0.10081429734348157,1.1717379930620466,1.112775804312277,0.9119300471103664,1.3481120824323751,1.348112082432375,,False,True,aeb_feasible,False,False,10.099156875036028,1.8992966798404023,8.199860195195626,off_track,False,off_track,off_track_noncollision_noncompletion,-2.3543250601973504,-0.04280591018540637,2.482734119691694,5.151151611365453,0.6521210886188682,0.047017988814603465,0.0,10.125245262742391,0.00249654334038496,1,nan,nan,0.02,5.0,nan,nan,nan,nan,False,nan,0.047017988814603465,0.4894871680492178,False,False,nan,nan,nan,nan,0.0,0.15115161136545296,1.1,0.15115161136545296,55,2.482734119691694,0.6521210886188682,10.125245262742391,-0.04280591018540637,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2033-smoke-0033-m1680-spec-0006::L2_window_50,m2033-smoke-0033-m1680-spec-0006,m1680-spec-0006,T5_source_rich_extreme_dynamics,m1680_controller_family_task_source,capability_step_proxy+warmup_proxy,t4_staged_warmup_capability|capability_step_up,mapping_window_unspecified,public_measured_intervention_candidate,T4,t4_staged_warmup_capability,capability_step_up,m1538::pair-0000,smoke_proxy,t4_staged_warmup_capability,false,false,L2_window_50,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_50_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_50/seed_167400/checkpoint.pt,204304,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
204305,checkpoint,60,True,False,0.7110782756201419,0.7110782756201419,1734.3265451092989,1.1960872724891716,0.9205975115251298,-0.002781404148763267,0.7529990604042536,1.1529107437030783,0.9895534594077207,1.0856888742528765,1.0856888742528765,,False,True,aeb_feasible,False,False,25.320705660343762,1.9639873763061537,23.35671828403761,off_track,False,off_track,off_track_noncollision_noncompletion,15.173284907999912,0.25288808179999855,2.36253279156868,5.0366628545841685,0.3379420123796313,0.04387215036925706,0.0,9.45353314273038,0.002745232079178095,1,nan,nan,0.02,5.0,nan,nan,nan,nan,False,nan,0.04387215036925706,0.4208055919258118,False,False,nan,nan,nan,nan,0.0,0.036662854584168514,1.2,0.036662854584168514,60,2.36253279156868,0.3379420123796313,9.45353314273038,0.25288808179999855,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2033-smoke-0033-m1680-spec-0006::L2_window_50_current_tiled,m2033-smoke-0033-m1680-spec-0006,m1680-spec-0006,T5_source_rich_extreme_dynamics,m1680_controller_family_task_source,capability_step_proxy+warmup_proxy,t4_staged_warmup_capability|capability_step_up,mapping_window_unspecified,public_measured_intervention_candidate,T4,t4_staged_warmup_capability,capability_step_up,m1538::pair-0000,smoke_proxy,t4_staged_warmup_capability,false,false,L2_window_50_current_tiled,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_50_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_50_current_tiled/seed_167400/checkpoint.pt,204305,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
204306,checkpoint,85,True,False,0.8638801441620741,0.8638801441620741,1341.8638149411404,0.9254233206490623,1.064723445878617,0.029841633166631132,0.7028486082538961,0.7721774137745606,0.7611079463728054,1.3317411154449694,1.3317411154449692,,False,True,aeb_feasible,False,False,6.871180611727532,1.510813166053071,5.360367445674461,off_track,False,off_track,off_track_noncollision_noncompletion,30.945606333184116,0.3640659568609896,2.3064373839540258,5.064958535614412,0.5710557532240055,0.011866400809989621,0.0,10.783384165842143,0.0015787106240168214,1,nan,nan,0.02,5.0,nan,nan,nan,nan,False,nan,0.011866400809989621,0.46916742267506134,False,False,nan,nan,nan,nan,0.0,0.06495853561441223,1.7,0.06495853561441223,85,2.3064373839540258,0.5710557532240055,10.783384165842143,0.3640659568609896,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2033-smoke-0033-m1680-spec-0006::L3_online_gru,m2033-smoke-0033-m1680-spec-0006,m1680-spec-0006,T5_source_rich_extreme_dynamics,m1680_controller_family_task_source,capability_step_proxy+warmup_proxy,t4_staged_warmup_capability|capability_step_up,mapping_window_unspecified,public_measured_intervention_candidate,T4,t4_staged_warmup_capability,capability_step_up,m1538::pair-0000,smoke_proxy,t4_staged_warmup_capability,false,false,L3_online_gru,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_online_gru_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_online_gru/seed_167400/checkpoint.pt,204306,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
204307,checkpoint,116,True,False,0.6837775175845939,0.6837775175845939,1626.8154002047334,1.1219416553136092,1.0844752546588756,0.00902097467959373,0.9282799198892313,1.2786026627460516,0.787408215017283,1.919789173537139,1.919789173537139,,False,True,aeb_feasible,False,False,8.079742313526925,1.6696637331018862,6.410078580425038,off_track,False,off_track,off_track_noncollision_noncompletion,38.21213347480513,0.3294149437483201,2.32193686015775,5.043392753255432,0.4376179062535823,0.02654903645411068,0.0,7.7919204440091985,0.0006389946793206036,1,nan,nan,0.02,5.0,nan,nan,nan,nan,False,nan,0.02654903645411068,0.35077773450795896,False,False,nan,nan,nan,nan,0.0,0.043392753255432126,2.32,0.043392753255432126,116,2.32193686015775,0.4376179062535823,7.7919204440091985,0.3294149437483201,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2033-smoke-0033-m1680-spec-0006::L3_reset_control_corrected,m2033-smoke-0033-m1680-spec-0006,m1680-spec-0006,T5_source_rich_extreme_dynamics,m1680_controller_family_task_source,capability_step_proxy+warmup_proxy,t4_staged_warmup_capability|capability_step_up,mapping_window_unspecified,public_measured_intervention_candidate,T4,t4_staged_warmup_capability,capability_step_up,m1538::pair-0000,smoke_proxy,t4_staged_warmup_capability,false,false,L3_reset_control_corrected,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_reset_control_corrected_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_reset_control_corrected/seed_167400/checkpoint.pt,204307,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
204308,checkpoint,74,True,False,0.5954393099950317,0.5954393099950317,1423.8790988078865,0.9819855853847493,1.0036198134860228,0.11003472774222534,0.8060188539416305,0.8543406536343781,1.0203090132558237,2.767646140925943,2.767646140925943,,False,True,aeb_feasible,False,False,6.481518288121004,1.9714973495260444,4.510020938594959,off_track,False,off_track,off_track_noncollision_noncompletion,26.933090793882183,0.3639606864038133,2.3735473986981854,5.077107134955515,0.4014231309318679,0.02746261253028358,0.0,9.784856664535225,0.00118403194937855,1,nan,nan,0.02,5.0,nan,nan,nan,nan,False,nan,0.02746261253028358,0.4419907856085816,False,False,nan,nan,nan,nan,0.0,0.07710713495551502,1.48,0.07710713495551502,74,2.3735473986981854,0.4014231309318679,9.784856664535225,0.3639606864038133,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2033-smoke-0034-m1680-spec-0037::L0_current_masked,m2033-smoke-0034-m1680-spec-0037,m1680-spec-0037,T5_source_rich_extreme_dynamics,m1680_controller_family_task_source,terminal_boundary_proxy,brake_fade_or_loss_proxy|late_reveal_boundary,mapping_window_unspecified,public_measured_intervention_candidate,T5,brake_fade_or_loss_proxy,late_reveal_boundary,m1538::pair-0014,smoke_proxy,t5_boundary_axis_retarget,false,false,L0_current_masked,runs/m1674_controller_family_one_seed_public_pilot/configs/L0_current_masked_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L0_current_masked/seed_167400/checkpoint.pt,204308,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
204309,checkpoint,89,True,False,0.42782742294373244,0.42782742294373244,1663.5619664184223,1.1472841147713257,0.8763890185569679,0.05338869347721875,1.304764100876778,0.6353990767691935,0.7839185279098467,2.8998620517114153,2.8998620517114153,,False,True,aeb_feasible,False,False,4.0780182062245975,1.924584985424652,2.1534332207999456,off_track,False,off_track,off_track_noncollision_noncompletion,25.18775356896996,0.2830084670670782,2.3955306760608353,5.001154406549723,0.5413792103306271,0.03479874321168864,0.0,8.3185582422854,0.0010873686987906694,1,nan,nan,0.02,5.0,nan,nan,nan,nan,False,nan,0.03479874321168864,0.3521119041606927,False,False,nan,nan,nan,nan,0.0,0.0011544065497233191,1.78,0.0011544065497233191,89,2.3955306760608353,0.5413792103306271,8.3185582422854,0.2830084670670782,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2033-smoke-0034-m1680-spec-0037::L1_one_step,m2033-smoke-0034-m1680-spec-0037,m1680-spec-0037,T5_source_rich_extreme_dynamics,m1680_controller_family_task_source,terminal_boundary_proxy,brake_fade_or_loss_proxy|late_reveal_boundary,mapping_window_unspecified,public_measured_intervention_candidate,T5,brake_fade_or_loss_proxy,late_reveal_boundary,m1538::pair-0014,smoke_proxy,t5_boundary_axis_retarget,false,false,L1_one_step,runs/m1674_controller_family_one_seed_public_pilot/configs/L1_one_step_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L1_one_step/seed_167400/checkpoint.pt,204309,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
204310,checkpoint,58,True,False,0.5620353961371554,0.5620353961371554,1506.7528891183626,1.0391399235299053,0.8892608711808567,0.05973731730226994,1.1241062459521733,0.9101508967858098,0.7978005202014439,2.115648225188214,2.115648225188214,,False,True,aeb_feasible,False,False,7.812672725949903,1.8628634769191033,5.9498092490308,off_track,False,off_track,off_track_noncollision_noncompletion,8.323782472444353,0.143513490904213,2.47527967781941,5.02685325912757,0.43676944509534155,0.04725427122842888,0.0,9.119902601606537,0.002111009554937482,1,nan,nan,0.02,5.0,nan,nan,nan,nan,False,nan,0.04725427122842888,0.42453094297638383,False,False,nan,nan,nan,nan,0.0,0.026853259127570084,1.16,0.026853259127570084,58,2.47527967781941,0.43676944509534155,9.119902601606537,0.143513490904213,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2033-smoke-0034-m1680-spec-0037::L2_window_100,m2033-smoke-0034-m1680-spec-0037,m1680-spec-0037,T5_source_rich_extreme_dynamics,m1680_controller_family_task_source,terminal_boundary_proxy,brake_fade_or_loss_proxy|late_reveal_boundary,mapping_window_unspecified,public_measured_intervention_candidate,T5,brake_fade_or_loss_proxy,late_reveal_boundary,m1538::pair-0014,smoke_proxy,t5_boundary_axis_retarget,false,false,L2_window_100,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_100_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_100/seed_167400/checkpoint.pt,204310,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
204311,checkpoint,55,True,False,1.007017076639352,1.007017076639352,1730.9728765814089,1.193774397642351,1.2174408749955523,-0.07397458749229258,1.2024329190507272,0.793971598092805,0.7223345894904311,3.035754750305267,3.0357547503052666,,False,True,aeb_feasible,False,False,15.731980959877387,1.5700153949152518,14.161965564962134,off_track,False,off_track,off_track_noncollision_noncompletion,6.43909234698391,0.11707440630879835,2.4265574719651775,5.148382256893594,0.5385818689861864,0.03811275558325159,0.0,10.905867802316294,0.002666004467755556,1,nan,nan,0.02,5.0,nan,nan,nan,nan,False,nan,0.03811275558325159,0.47720553343856353,False,False,nan,nan,nan,nan,0.0,0.1483822568935942,1.1,0.1483822568935942,55,2.4265574719651775,0.5385818689861864,10.905867802316294,0.11707440630879835,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2033-smoke-0034-m1680-spec-0037::L2_window_100_current_tiled,m2033-smoke-0034-m1680-spec-0037,m1680-spec-0037,T5_source_rich_extreme_dynamics,m1680_controller_family_task_source,terminal_boundary_proxy,brake_fade_or_loss_proxy|late_reveal_boundary,mapping_window_unspecified,public_measured_intervention_candidate,T5,brake_fade_or_loss_proxy,late_reveal_boundary,m1538::pair-0014,smoke_proxy,t5_boundary_axis_retarget,false,false,L2_window_100_current_tiled,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_100_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_100_current_tiled/seed_167400/checkpoint.pt,204311,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
204312,checkpoint,70,True,False,0.42172501418699326,0.42172501418699326,1517.0095086596696,1.046213454248048,1.0922473453988855,0.10355713808197198,0.5114744079623963,0.954945206197432,0.906093814528331,1.775344262786418,1.7753442627864182,,False,True,aeb_feasible,False,False,6.162098337357553,2.3100339620883363,3.8520643752692165,off_track,False,off_track,off_track_noncollision_noncompletion,14.527216929695335,0.20753167042421908,2.48192677560416,5.112777647467055,0.4037696576703211,0.028190293578721087,0.0,8.065157452398887,0.0018435204401612282,1,nan,nan,0.02,5.0,nan,nan,nan,nan,False,nan,0.028190293578721087,0.38726266218086347,False,False,nan,nan,nan,nan,0.0,0.11277764746705543,1.4000000000000001,0.11277764746705543,70,2.48192677560416,0.4037696576703211,8.065157452398887,0.20753167042421908,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2033-smoke-0034-m1680-spec-0037::L2_window_13,m2033-smoke-0034-m1680-spec-0037,m1680-spec-0037,T5_source_rich_extreme_dynamics,m1680_controller_family_task_source,terminal_boundary_proxy,brake_fade_or_loss_proxy|late_reveal_boundary,mapping_window_unspecified,public_measured_intervention_candidate,T5,brake_fade_or_loss_proxy,late_reveal_boundary,m1538::pair-0014,smoke_proxy,t5_boundary_axis_retarget,false,false,L2_window_13,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_13_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_13/seed_167400/checkpoint.pt,204312,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
204313,checkpoint,65,True,False,0.41526946861461,0.41526946861461,1580.2582720117382,1.089833291042578,0.9108507393893921,-0.007152091943487315,0.8604203492923841,1.2048052380046814,1.2491878114998989,3.0488367980295594,3.0488367980295594,,False,True,aeb_feasible,False,False,11.983367199222846,2.286660461121667,9.69670673810118,off_track,False,off_track,off_track_noncollision_noncompletion,19.785435470684355,0.30439131493360544,2.532143595100991,5.052401459785379,0.3058301479302334,0.03546809927112272,0.0,8.247018063933352,0.002106079366058111,1,nan,nan,0.02,5.0,nan,nan,nan,nan,False,nan,0.03546809927112272,0.39204775337197717,False,False,nan,nan,nan,nan,0.0,0.052401459785379245,1.3,0.052401459785379245,65,2.532143595100991,0.3058301479302334,8.247018063933352,0.30439131493360544,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2033-smoke-0034-m1680-spec-0037::L2_window_13_current_tiled,m2033-smoke-0034-m1680-spec-0037,m1680-spec-0037,T5_source_rich_extreme_dynamics,m1680_controller_family_task_source,terminal_boundary_proxy,brake_fade_or_loss_proxy|late_reveal_boundary,mapping_window_unspecified,public_measured_intervention_candidate,T5,brake_fade_or_loss_proxy,late_reveal_boundary,m1538::pair-0014,smoke_proxy,t5_boundary_axis_retarget,false,false,L2_window_13_current_tiled,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_13_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_13_current_tiled/seed_167400/checkpoint.pt,204313,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
204314,checkpoint,51,True,False,0.7213043085265822,0.7213043085265822,1250.3194908833825,0.8622893040575051,1.0199186641685303,0.0839321047824555,1.4669626971019238,0.5993846521835938,1.2083676144970044,1.1276656390576836,1.1276656390576836,,False,True,aeb_feasible,False,False,12.109527142175956,2.055474052360461,10.054053089815495,off_track,False,off_track,off_track_noncollision_noncompletion,17.30765746897929,0.33936583272508414,2.5395535496734616,5.120034193637551,0.3984035061889732,0.10789468511715704,0.0,10.870956830697317,0.002901617903262377,1,nan,nan,0.02,5.0,nan,nan,nan,nan,False,nan,0.10789468511715704,0.977150520182317,False,False,nan,nan,nan,nan,0.0,0.12003419363755086,1.02,0.12003419363755086,51,2.5395535496734616,0.3984035061889732,10.870956830697317,0.33936583272508414,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2033-smoke-0034-m1680-spec-0037::L2_window_25,m2033-smoke-0034-m1680-spec-0037,m1680-spec-0037,T5_source_rich_extreme_dynamics,m1680_controller_family_task_source,terminal_boundary_proxy,brake_fade_or_loss_proxy|late_reveal_boundary,mapping_window_unspecified,public_measured_intervention_candidate,T5,brake_fade_or_loss_proxy,late_reveal_boundary,m1538::pair-0014,smoke_proxy,t5_boundary_axis_retarget,false,false,L2_window_25,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_25_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_25/seed_167400/checkpoint.pt,204314,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
204315,checkpoint,60,True,False,0.5726595056688961,0.5726595056688961,1653.6224835756261,1.1404292990176732,1.1037750564818842,0.08835708529095299,1.0991133048801744,1.0760279371410202,1.1598070682297448,2.805536202934448,2.805536202934448,,False,True,aeb_feasible,False,False,20.688196885008917,1.8688699304034238,18.819326954605494,off_track,False,off_track,off_track_noncollision_noncompletion,18.433435803473294,0.30722393005788823,2.414700118404551,5.0616081864600275,0.3324856958984746,0.040841315397582637,0.0,9.433953552095698,0.0023990878835320473,1,nan,nan,0.02,5.0,nan,nan,nan,nan,False,nan,0.040841315397582637,0.4312393120185626,False,False,nan,nan,nan,nan,0.0,0.061608186460027525,1.2,0.061608186460027525,60,2.414700118404551,0.3324856958984746,9.433953552095698,0.30722393005788823,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2033-smoke-0034-m1680-spec-0037::L2_window_25_current_tiled,m2033-smoke-0034-m1680-spec-0037,m1680-spec-0037,T5_source_rich_extreme_dynamics,m1680_controller_family_task_source,terminal_boundary_proxy,brake_fade_or_loss_proxy|late_reveal_boundary,mapping_window_unspecified,public_measured_intervention_candidate,T5,brake_fade_or_loss_proxy,late_reveal_boundary,m1538::pair-0014,smoke_proxy,t5_boundary_axis_retarget,false,false,L2_window_25_current_tiled,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_25_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_25_current_tiled/seed_167400/checkpoint.pt,204315,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
204316,checkpoint,56,True,False,0.9738374707950408,0.9738374707950408,1707.937727804858,1.1778880881412814,0.8828850182153366,-0.11901104278961072,1.2575795082550263,1.0135061177356577,0.8446976907994064,1.3612414225137894,1.3612414225137894,,False,True,aeb_feasible,False,False,4.865102097151094,1.9023177584054856,2.962784338745608,off_track,False,off_track,off_track_noncollision_noncompletion,5.11696359285511,0.09137434987241268,2.260058736106798,5.148203281873553,0.6028586955592962,0.06474381980550534,0.0,11.377229344943126,0.002703655743971467,1,nan,nan,0.02,5.0,nan,nan,nan,nan,False,nan,0.06474381980550534,0.5012997538545235,False,False,nan,nan,nan,nan,0.0,0.14820328187355258,1.12,0.14820328187355258,56,2.260058736106798,0.6028586955592962,11.377229344943126,0.09137434987241268,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2033-smoke-0034-m1680-spec-0037::L2_window_50,m2033-smoke-0034-m1680-spec-0037,m1680-spec-0037,T5_source_rich_extreme_dynamics,m1680_controller_family_task_source,terminal_boundary_proxy,brake_fade_or_loss_proxy|late_reveal_boundary,mapping_window_unspecified,public_measured_intervention_candidate,T5,brake_fade_or_loss_proxy,late_reveal_boundary,m1538::pair-0014,smoke_proxy,t5_boundary_axis_retarget,false,false,L2_window_50,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_50_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_50/seed_167400/checkpoint.pt,204316,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
204317,checkpoint,78,True,False,0.3253078420822161,0.3253078420822161,1589.2964811750267,1.0960665387413977,0.8812718025313884,0.07364718313965768,1.1334649810388564,0.7380617040382987,0.8822746490117351,2.0744225873115676,2.0744225873115676,,False,True,aeb_feasible,False,False,7.850520599136887,2.160056355189102,5.690464243947785,off_track,False,off_track,off_track_noncollision_noncompletion,27.472788113952753,0.3522152322301635,2.2406419912252877,5.066418708171408,0.42916096829598316,0.04153904725362277,0.0,7.478378396490442,0.0019721135031431913,1,nan,nan,0.02,5.0,nan,nan,nan,nan,False,nan,0.04153904725362277,0.5401017644414443,False,False,nan,nan,nan,nan,0.0,0.06641870817140827,1.56,0.06641870817140827,78,2.2406419912252877,0.42916096829598316,7.478378396490442,0.3522152322301635,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2033-smoke-0034-m1680-spec-0037::L2_window_50_current_tiled,m2033-smoke-0034-m1680-spec-0037,m1680-spec-0037,T5_source_rich_extreme_dynamics,m1680_controller_family_task_source,terminal_boundary_proxy,brake_fade_or_loss_proxy|late_reveal_boundary,mapping_window_unspecified,public_measured_intervention_candidate,T5,brake_fade_or_loss_proxy,late_reveal_boundary,m1538::pair-0014,smoke_proxy,t5_boundary_axis_retarget,false,false,L2_window_50_current_tiled,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_50_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_50_current_tiled/seed_167400/checkpoint.pt,204317,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
204318,checkpoint,89,True,False,0.6277325202634896,0.6277325202634896,1705.208788412053,1.1760060609738296,1.0921768139044112,0.105882845777856,1.4822613346183862,0.6430681241437957,0.9222442324060631,1.903940152156478,1.903940152156478,,False,True,aeb_feasible,False,False,11.965334800032304,1.91197820024029,10.053356599792014,off_track,False,off_track,off_track_noncollision_noncompletion,39.676483228706196,0.4458031823450134,2.2427076028648014,5.116753659837585,0.5693009408738836,0.029014691338195307,0.0,10.399010946635654,0.0012654559686779976,1,nan,nan,0.02,5.0,nan,nan,nan,nan,False,nan,0.029014691338195307,0.4107750636156693,False,False,nan,nan,nan,nan,0.0,0.11675365983758468,1.78,0.11675365983758468,89,2.2427076028648014,0.5693009408738836,10.399010946635654,0.4458031823450134,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2033-smoke-0034-m1680-spec-0037::L3_online_gru,m2033-smoke-0034-m1680-spec-0037,m1680-spec-0037,T5_source_rich_extreme_dynamics,m1680_controller_family_task_source,terminal_boundary_proxy,brake_fade_or_loss_proxy|late_reveal_boundary,mapping_window_unspecified,public_measured_intervention_candidate,T5,brake_fade_or_loss_proxy,late_reveal_boundary,m1538::pair-0014,smoke_proxy,t5_boundary_axis_retarget,false,false,L3_online_gru,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_online_gru_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_online_gru/seed_167400/checkpoint.pt,204318,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
204319,checkpoint,82,False,True,0.7181106450124253,0.7181106450124253,1309.9343728807266,0.9034030157798115,1.229553080966673,0.07918731558644843,1.049509842151688,0.6444887520910222,0.8963920639662661,2.340373665025316,2.340373665025316,,False,True,aeb_feasible,False,True,3.434385797347693,2.0222162811019904,1.4121695162457026,,True,obstacle_pass,success_obstacle_pass,53.68900932422157,0.6547440161490435,2.08342117831251,4.599333448489698,0.5609808821903565,0.04284614795951213,0.0,10.631925891572546,0.000751097162719816,1,nan,nan,0.02,5.0,82.0,1.6400000000000001,nan,nan,False,nan,0.04284614795951213,0.4583741088108507,False,False,nan,nan,nan,nan,0.0,0.0,nan,0.0,82,2.08342117831251,0.5609808821903565,10.631925891572546,0.6547440161490435,0,nan,nan,nan,nan,0,nan,nan,nan,nan,m2033-smoke-0034-m1680-spec-0037::L3_reset_control_corrected,m2033-smoke-0034-m1680-spec-0037,m1680-spec-0037,T5_source_rich_extreme_dynamics,m1680_controller_family_task_source,terminal_boundary_proxy,brake_fade_or_loss_proxy|late_reveal_boundary,mapping_window_unspecified,public_measured_intervention_candidate,T5,brake_fade_or_loss_proxy,late_reveal_boundary,m1538::pair-0014,smoke_proxy,t5_boundary_axis_retarget,false,false,L3_reset_control_corrected,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_reset_control_corrected_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_reset_control_corrected/seed_167400/checkpoint.pt,204319,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,aeb_feasible
