seed,policy,steps,terminated,truncated,mu,initial_mu,mass,mass_scale,inertia_scale,cg_shift,tire_stiffness_scale,brake_scale,drive_scale,steer_tau_scale,drive_tau_scale,friction_step_at,friction_step_applied,obstacle_enabled,obstacle_label,collision,obstacle_completed,min_obstacle_clearance,obstacle_collision_radius,min_clearance_margin,return,mean_reward,lateral_rmse,lateral_peak,beta_abs_error_mean,beta_abs_peak,high_sideslip_fraction,speed_mean,action_rate_mean,plan_horizon,plan_action_rate_mean,plan_first_action_error_mean,left_curve_steps,left_curve_lateral_rmse,left_curve_beta_abs_error_mean,left_curve_speed_mean,left_curve_reward_mean,right_curve_steps,right_curve_lateral_rmse,right_curve_beta_abs_error_mean,right_curve_speed_mean,right_curve_reward_mean,near_zero_steps,near_zero_lateral_rmse,near_zero_beta_abs_error_mean,near_zero_speed_mean,near_zero_reward_mean,checkpoint_ablation,mu_bucket,initial_mu_bucket,mass_bucket,cg_bucket,brake_bucket,tire_bucket,steering_tau_bucket,success
9551,m298pref_a020_reset,105,False,True,0.7374008000351153,0.42642429974554436,1834.0226164737694,1.2648431837750134,1.155996544739684,-0.11129028663474694,0.9742155562113788,0.7802992199602663,0.8762040832084649,1.9167392306466537,1.9167392306466537,33,True,True,aes_feasible,False,True,6.205952251154012,1.9902178648499609,4.215734386304051,100.02318715972999,0.9526017824736189,0.8896758463809045,2.5775268596102663,0.16042496387476174,0.061109095532427674,0.0,11.964748809492516,0.005994648672640324,1,,,105,0.8896758463809045,0.16042496387476174,11.964748809492516,0.9526017824736189,0,,,,,0,,,,,reset_recurrent_state,medium,low,heavy,rear,weak,nominal,slow,True
9552,m298pref_a020_reset,107,False,True,1.0251712454894735,0.3648281911681945,1755.4633381086403,1.2106643711094072,1.0148059261127529,-0.05706025085181565,1.2436194370932747,1.0483203181790646,0.8073613956752073,1.4071260123368923,1.4071260123368923,18,True,True,drift_required,False,True,7.046829461181924,1.5275093758684235,5.519320085313501,28.646228798193413,0.2677217644690973,4.205317625879844,8.468600644955764,0.10710214553559023,0.08490027983205081,0.0,9.489476157980993,0.015189366415143013,1,,,107,4.205317625879844,0.10710214553559023,9.489476157980993,0.2677217644690973,0,,,,,0,,,,,reset_recurrent_state,high,low,heavy,rear,nominal,strong,slow,True
9553,m298pref_a020_reset,58,False,True,0.31051495306732924,0.657205463526733,1488.885967966861,1.0268179089426628,0.8732355489788711,-0.07629082364583684,1.2341246482341055,0.6051976746158191,0.885792869767674,1.5384569092884341,1.538456909288434,37,True,True,drift_required,False,True,2.6298945253897412,2.0292038627719555,0.6006906626177857,65.4052085203237,1.1276760089710982,0.9213192971675084,1.690244520819462,0.25869550744969066,0.049406433841761924,0.0,12.96652847217584,0.010440326295793056,1,,,58,0.9213192971675084,0.25869550744969066,12.96652847217584,1.1276760089710982,0,,,,,0,,,,,reset_recurrent_state,low,medium,nominal,rear,weak,strong,slow,True
9554,m298pref_a020_reset,67,False,True,0.5386630136204618,0.35683050723957366,1683.4692002937431,1.161013241581892,1.1510817564734417,0.07176183178729989,1.1195841673650204,1.0849182057526603,0.6092993114358575,2.5149442310302916,2.5149442310302916,29,True,True,unavoidable,False,True,2.4958415958190803,1.7643508509984556,0.7314907448206247,78.80630451918196,1.176213500286298,0.43425697114061235,0.9630981174902118,0.10466755352430232,0.016215523434823697,0.0,12.38383638495733,0.006714139133691788,1,,,67,0.43425697114061235,0.10466755352430232,12.38383638495733,1.176213500286298,0,,,,,0,,,,,reset_recurrent_state,medium,low,heavy,front,strong,nominal,slow,True
9555,m298pref_a020_reset,56,False,True,0.8628543068986263,0.6635255355442448,1747.6738038937574,1.205292278547419,1.282978830370475,0.12752461537659276,1.3054035019887258,1.1449496191207573,0.8024142636500883,1.9134395839095928,1.9134395839095926,40,True,True,drift_required,False,True,2.6740118940918642,1.8236493753974035,0.8503625186944608,66.30560849440764,1.184028723114422,0.7670941419208024,1.6273550439041458,0.11877226299994634,0.0872183260189736,0.0,13.406294675679552,0.009864455088973045,1,,,56,0.7670941419208024,0.11877226299994634,13.406294675679552,1.184028723114422,0,,,,,0,,,,,reset_recurrent_state,high,medium,heavy,front,strong,strong,slow,True
9556,m298pref_a020_reset,114,False,True,1.1165422124426494,0.3902347566081842,1457.0566117106005,1.0048666287659314,0.9769899727475247,-0.10492117864017336,1.3376625301442466,1.130926510552762,1.1233909138135383,0.9106722041614359,0.9106722041614359,21,True,True,drift_required,False,True,7.444382039207075,1.9340852542221487,5.510296784984926,43.34561110414208,0.38022465880826384,3.884195446484643,8.221449196106526,0.05589861226594531,0.11510555022984482,0.0,9.654765159025523,0.014168525114655495,1,,,114,3.884195446484643,0.05589861226594531,9.654765159025523,0.38022465880826384,0,,,,,0,,,,,reset_recurrent_state,high,low,nominal,rear,strong,strong,nominal,True
9557,m298pref_a020_reset,39,True,False,0.4485116947744147,0.7032126574372006,1680.1789249756785,1.158744086190123,0.8699921046488666,0.030020682635524265,0.742760675986232,0.8131824937954615,0.8432540216911842,1.831792740832885,1.8317927408328851,20,True,True,unavoidable,True,False,1.8188024069579272,1.9011317103480465,-0.08232930339011935,6.454704072654366,0.1655052326321632,0.2621991203609318,0.5591981714822936,0.21752637962166937,0.10808639818921773,0.0,11.609222478484641,0.013840640895068645,1,,,39,0.2621991203609318,0.21752637962166937,11.609222478484641,0.1655052326321632,0,,,,,0,,,,,reset_recurrent_state,low,medium,heavy,nominal,weak,weak,slow,False
9558,m298pref_a020_reset,36,True,False,0.8135269996246313,0.7469025984317452,1755.403925753722,1.2106233970715323,1.0527567786944163,-0.07424129912030009,1.3062901134038385,0.552679792228929,1.1834176743833762,2.405336092616619,2.405336092616619,26,True,True,unavoidable,True,False,1.6424468320892274,1.6753275202054883,-0.03288068811626088,5.122054029262365,0.14227927859062126,0.38245528410753793,0.8279392286721716,0.038048166459707836,0.020327610007622992,0.0,12.743093717378857,0.012432695366442204,1,,,36,0.38245528410753793,0.038048166459707836,12.743093717378857,0.14227927859062126,0,,,,,0,,,,,reset_recurrent_state,high,medium,heavy,rear,weak,strong,slow,False
9559,m298pref_a020_reset,104,False,True,1.0710698042720597,0.2612313197071711,1246.3715535446227,0.8595665886514638,0.954976215227891,-0.09728121306002158,1.2758915413708811,0.7532657905547844,1.1868293708823416,1.355229926141539,1.355229926141539,23,True,True,drift_required,False,True,7.42635813787001,1.3859154891995087,6.040442648670501,91.06466612909038,0.8756217897027921,2.238022196376946,5.667070310045958,0.029847324726081766,0.07266459955327952,0.0,12.641323345581526,0.014227231964468956,1,,,104,2.238022196376946,0.029847324726081766,12.641323345581526,0.8756217897027921,0,,,,,0,,,,,reset_recurrent_state,high,low,light,rear,weak,strong,slow,True
9560,m298pref_a020_reset,54,False,True,0.3505865317559843,0.5628224810826241,1663.7096750719872,1.147385982808267,0.9805958134731123,-0.12499426303099548,1.1856061049210775,0.5943159853867288,1.0253897342752452,1.2934638231399471,1.293463823139947,15,True,True,drift_required,False,True,1.5483100787409334,1.5300450868527717,0.018264991888161664,68.85559914986003,1.2751036879603708,0.054294654509710126,0.13089183322916398,0.13650765472962492,0.07324586133572072,0.0,14.892870066394156,0.009866222739219666,1,,,54,0.054294654509710126,0.13650765472962492,14.892870066394156,1.2751036879603708,0,,,,,0,,,,,reset_recurrent_state,low,medium,heavy,rear,weak,strong,slow,True
9561,m298pref_a020_reset,58,False,True,0.30950102375816546,0.723645964905477,1271.932933177722,0.8771951263294634,0.9069296625435463,-0.03536357474391871,1.2368071453104128,0.7391202535410569,1.1232419539886762,2.7346710156799787,2.7346710156799787,34,True,True,drift_required,False,True,2.213597407761087,1.8912898127198137,0.3223075950412735,67.77980614957822,1.1686173474065211,0.5039354041816598,0.740808014840411,0.2249137571437511,0.07725485091005133,0.0,11.810027410002704,0.010157141834497452,1,,,58,0.5039354041816598,0.2249137571437511,11.810027410002704,1.1686173474065211,0,,,,,0,,,,,reset_recurrent_state,low,medium,light,nominal,weak,strong,slow,True
9562,m298pref_a020_reset,107,False,True,1.0195134981449236,0.4506328209760511,1599.401318264574,1.1030353919066027,0.9034077564582734,-0.07166157061633305,0.8394932648151097,1.0960475345205896,1.0214447095661021,0.9402884932323701,0.9402884932323701,20,True,True,drift_required,False,True,6.324192869993435,1.8048891959142965,4.519303674079138,52.20706169853646,0.48791646447230336,3.309213412008042,7.2809451690344815,0.0982206828375496,0.058824339181640165,0.0,9.872798860773552,0.015727266669273376,1,,,107,3.309213412008042,0.0982206828375496,9.872798860773552,0.48791646447230336,0,,,,,0,,,,,reset_recurrent_state,high,medium,heavy,rear,strong,weak,nominal,True
9563,m298pref_a020_reset,70,False,True,0.4773991674187459,0.35736107807995215,1588.1208716574283,1.0952557735568471,1.126080565925789,0.06610485088940443,1.3629567279646246,1.2507479596840774,1.002503422798873,1.2477490685441253,1.2477490685441253,19,True,True,unavoidable,False,True,2.559162549012823,1.9800009455238534,0.5791616034889695,83.11439658760429,1.1873485226800613,0.5484817566885777,1.1649395933873166,0.046736684835983776,0.023500073967069587,0.0,11.796437910844256,0.006711897440254688,1,,,70,0.5484817566885777,0.046736684835983776,11.796437910844256,1.1873485226800613,0,,,,,0,,,,,reset_recurrent_state,medium,low,heavy,front,strong,strong,slow,True
9564,m298pref_a020_reset,59,False,True,0.6983525561487404,0.5568768321723894,1596.3097245053762,1.1009032582795697,1.1929333093020804,0.06012737988101757,0.753331487510952,0.5508137012869206,0.9427060308449171,1.7305018914269261,1.7305018914269263,10,True,True,drift_required,False,True,1.7480434918714756,1.6599741796546992,0.08806931221677639,74.42280225009155,1.2614034279676534,0.16863017432638375,0.2490160352116746,0.05993697192450373,0.059849676629172295,0.0,14.064220901412074,0.009446630254387856,1,,,59,0.16863017432638375,0.05993697192450373,14.064220901412074,1.2614034279676534,0,,,,,0,,,,,reset_recurrent_state,medium,medium,heavy,front,weak,weak,slow,True
9565,m298pref_a020_reset,70,False,True,0.8610854962220438,0.3311061311865999,1653.7235385034926,1.1404989920713742,0.997306701518678,0.1138776677077864,0.8348494018031583,1.2489874054473893,0.9949522003578244,2.8153092765833216,2.8153092765833216,23,True,True,unavoidable,False,True,2.2838388997531895,1.7449499605333707,0.5388889392198188,76.67572769430026,1.0953675384900037,0.6966859507806181,1.8969046460044225,0.1171577912980749,0.08285995531583648,0.0,10.397378700006971,0.010715224780142307,1,,,70,0.6966859507806181,0.1171577912980749,10.397378700006971,1.0953675384900037,0,,,,,0,,,,,reset_recurrent_state,high,low,heavy,front,strong,weak,slow,True
9566,m298pref_a020_reset,81,False,True,0.9547893418024906,0.5630464501604865,1648.9534400856942,1.1372092690246167,1.143826034065466,0.08708110267031044,0.69953446030606,0.8964935906255143,1.2056770653580577,2.209386636545496,2.209386636545496,22,True,True,drift_required,False,True,5.195169401508504,2.0298832803897384,3.1652861211187653,84.70928720994733,1.0457936692586092,0.9679446116405093,2.540590833191821,0.15608931066117943,0.0711560731488661,0.0,13.952088094979624,0.007706734351813793,1,,,81,0.9679446116405093,0.15608931066117943,13.952088094979624,1.0457936692586092,0,,,,,0,,,,,reset_recurrent_state,high,medium,heavy,front,weak,weak,slow,True
9567,m298pref_a020_reset,33,True,False,0.7192573155034565,0.7298264890221934,1688.0051943302958,1.1641415133312385,1.1047968485987205,-0.06923701997003073,0.7822060986422145,1.1066016003714347,0.8868523624013213,2.456235491875887,2.456235491875887,21,True,True,unavoidable,True,False,1.5353065097820524,1.5677079472549313,-0.032401437472878936,2.121480696510268,0.0642872938336445,0.15701194391707174,0.33134461623290434,0.0385390501199561,0.02407064613612241,0.0,11.232514739921555,0.014058703556656837,1,,,33,0.15701194391707174,0.0385390501199561,11.232514739921555,0.0642872938336445,0,,,,,0,,,,,reset_recurrent_state,medium,medium,heavy,rear,strong,weak,slow,False
9568,m298pref_a020_reset,52,False,True,0.6437543719035683,0.5452094391139031,1365.7482727733025,0.941895360533312,1.2739159759213023,0.05528116208331424,0.8923843801390601,1.0707422967575977,1.0226741964711694,2.197871891695705,2.197871891695705,20,True,True,unavoidable,False,True,1.4891326830517277,1.454810785026163,0.034321898025564845,67.69534039101701,1.3018334690580196,0.1568373622862213,0.24805554094101012,0.030885560470025882,0.05900682323067408,0.0,13.728044351144275,0.008666007779538631,1,,,52,0.1568373622862213,0.030885560470025882,13.728044351144275,1.3018334690580196,0,,,,,0,,,,,reset_recurrent_state,medium,medium,light,front,strong,nominal,slow,True
9569,m298pref_a020_reset,59,False,True,0.7811960657939303,0.4153653539209467,1785.0418143843797,1.2310633202650894,0.9592650066100605,0.10874217028566902,1.2135262480183302,1.294823606070181,0.8412056956936027,2.0071326332013504,2.0071326332013504,16,True,True,unavoidable,False,True,2.50444579017191,1.6074128511141583,0.8970329390577518,67.64544687485999,1.1465329978789829,0.2697999942156772,0.7425562352000696,0.2851068383385404,0.026268778605537425,0.0,14.747340487092353,0.008390513248741627,1,,,59,0.2697999942156772,0.2851068383385404,14.747340487092353,1.1465329978789829,0,,,,,0,,,,,reset_recurrent_state,medium,low,heavy,front,strong,strong,slow,True
9570,m298pref_a020_reset,66,False,True,0.6743618090100392,0.6050757359031254,1173.239830178439,0.8091309173644406,0.9514475469699575,0.10750402256895941,1.3551080892678504,0.9525572228558675,0.6261546403480497,2.0692102324748314,2.0692102324748314,31,True,True,drift_required,False,True,2.791122084666109,1.3645207269542936,1.4266013577118153,77.78662942184734,1.1785852942704143,0.7496912027636403,1.7811960841550558,0.04059680513383583,0.04952339139702822,0.0,10.781283459870076,0.007421975489705801,1,,,66,0.7496912027636403,0.04059680513383583,10.781283459870076,1.1785852942704143,0,,,,,0,,,,,reset_recurrent_state,medium,medium,light,front,nominal,strong,slow,True
9571,m298pref_a020_reset,88,False,True,0.9561451211359744,0.44586191147728593,1674.188304257843,1.1546126236260985,1.0871350268401683,0.05346078330598081,0.6744038096115409,0.8406848056061792,1.29786823451135,1.5633306757420569,1.563330675742057,17,True,True,drift_required,False,True,4.8652263045637945,1.4252030225190304,3.440023282044764,65.75495596907544,0.7472154087394937,2.4001195503489603,5.461152668035574,0.08403929103247385,0.021606338317905385,0.0,10.554696514848201,0.01785995624959469,1,,,88,2.4001195503489603,0.08403929103247385,10.554696514848201,0.7472154087394937,0,,,,,0,,,,,reset_recurrent_state,high,low,heavy,front,weak,weak,slow,True
9572,m298pref_a020_reset,70,False,True,0.5083786824002648,0.6772191556469744,1498.213013889614,1.0332503544066305,1.1835972481586143,0.07146297386948097,0.8935079362332492,1.2366842068908581,0.6499542962114825,2.7843592809422857,2.7843592809422857,34,True,True,drift_required,False,True,3.443725115190576,1.8076510728443016,1.6360740423462743,79.6513590067397,1.1378765572391385,0.8597964258507766,1.8756724301306207,0.08389544661886092,0.044242716183780555,0.0,12.572237794602408,0.0067450543865561485,1,,,70,0.8597964258507766,0.08389544661886092,12.572237794602408,1.1378765572391385,0,,,,,0,,,,,reset_recurrent_state,medium,medium,nominal,front,strong,nominal,slow,True
9573,m298pref_a020_reset,60,False,True,0.5986074728388353,0.43689360506965136,1260.3355559782342,0.8691969351574029,0.8073831736793182,-0.07589947098120509,1.3405798983503514,1.2692540028799282,1.0732444547750237,2.6364336569374127,2.6364336569374123,34,True,True,unavoidable,False,True,1.8978129199470806,1.551832232991666,0.3459806869554145,74.03951444714514,1.233991907452419,0.6985078895338837,1.3351446122368813,0.04895975468388932,0.03962507879311253,0.0,11.687216236281646,0.007583457976579666,1,,,60,0.6985078895338837,0.04895975468388932,11.687216236281646,1.233991907452419,0,,,,,0,,,,,reset_recurrent_state,medium,low,light,rear,strong,strong,slow,True
9574,m298pref_a020_reset,83,False,True,0.3695574996613576,0.27173545400879073,1459.1953723611941,1.0063416361111683,0.9078789345973252,0.01578816331858346,1.0839134748516233,1.1076639639107642,0.7892854431019266,1.7267928673208321,1.7267928673208321,11,True,True,drift_required,False,True,2.990381065774752,1.771900495217066,1.218480570557686,91.0058399450617,1.0964559029525505,0.7406529608163269,0.9377873940004662,0.23413496875950437,0.03457505891927382,0.0,13.268007004961808,0.0055618444457650185,1,,,83,0.7406529608163269,0.23413496875950437,13.268007004961808,1.0964559029525505,0,,,,,0,,,,,reset_recurrent_state,low,low,nominal,nominal,strong,nominal,slow,True
9575,m298pref_a020_reset,40,True,False,0.7267525874444074,0.6027533340303715,1760.1329781619845,1.2138848125255066,1.11420311572873,-0.037982797888204134,1.1253644441318933,0.9810510562274493,1.0348687565953603,2.6344044114946072,2.6344044114946072,18,True,True,unavoidable,True,False,1.5189619607988871,1.5807994088468171,-0.06183744804793001,7.908529664814736,0.1977132416203684,0.1607379117920751,0.3669423258261233,0.13132774070401892,0.06967605012042778,0.0,10.918403766600868,0.009877769276499748,1,,,40,0.1607379117920751,0.13132774070401892,10.918403766600868,0.1977132416203684,0,,,,,0,,,,,reset_recurrent_state,medium,medium,heavy,nominal,nominal,nominal,slow,False
9576,m298pref_a020_reset,102,False,True,0.3687295625428752,0.2935869815625549,1187.7512585975896,0.8191387990328204,0.9627724380346138,-0.0451942334262323,1.0947164469578414,1.3343247510179237,0.8088318881413405,0.6748733495824792,0.6748733495824792,39,True,True,drift_required,False,True,4.251444580053104,1.797556909592076,2.4538876704610284,110.53199256563704,1.083646985937618,0.770108237249178,1.6376399984703554,0.05017741752149157,0.03773246269797177,0.0,10.384766732916711,0.004008130170404911,1,,,102,0.770108237249178,0.05017741752149157,10.384766732916711,1.083646985937618,0,,,,,0,,,,,reset_recurrent_state,low,low,light,rear,strong,nominal,fast,True
9577,m298pref_a020_reset,100,False,True,0.853428613107043,0.3847443841969011,1523.4734441156538,1.0506713407694164,1.0285840865559621,-0.11489382266292392,1.3253467253980182,1.2494354336385916,0.6293417423931491,0.7157675856365298,0.7157675856365298,12,True,True,aes_feasible,False,True,7.163643598049237,1.412233548630767,5.75141004941847,71.86425243826734,0.7186425243826734,2.5246032282617668,5.833242151182219,0.06340792507378441,0.06393382229685203,0.0,11.875169369914259,0.01428504940122366,1,,,100,2.5246032282617668,0.06340792507378441,11.875169369914259,0.7186425243826734,0,,,,,0,,,,,reset_recurrent_state,high,low,heavy,rear,strong,strong,fast,True
9578,m298pref_a020_reset,85,False,True,0.36973108813488675,0.35466027902231945,1194.6369317433416,0.823887539133339,1.0922341225497265,-0.09842292456072221,0.8050957855069174,1.0145504016324443,0.6733613041224679,2.2884791215133857,2.2884791215133857,29,True,True,drift_required,False,True,4.201074526588243,1.4855585589278602,2.7155159676603833,95.86094424203847,1.1277758146122172,0.16892709530856417,0.36006720914035384,0.18990254452393043,0.054326131210563955,0.0,13.368298113687011,0.00410514185205102,1,,,85,0.16892709530856417,0.18990254452393043,13.368298113687011,1.1277758146122172,0,,,,,0,,,,,reset_recurrent_state,low,low,light,rear,nominal,weak,slow,True
9579,m298pref_a020_reset,87,False,True,0.47640473981011805,0.2912942602429084,1175.2079321688545,0.8104882290819686,1.0164169154717295,0.015447208050892947,1.3006844141443379,1.3054227757047405,1.0469945496511674,1.967328713026797,1.9673287130267971,33,True,True,drift_required,False,True,3.0555402906386977,1.727670324844,1.3278699657946977,103.09278224566336,1.1849745085708432,0.24565741042825537,0.6479450084531564,0.0242526326376076,0.03675084837460452,0.0,11.130610671766828,0.004879588261246681,1,,,87,0.24565741042825537,0.0242526326376076,11.130610671766828,1.1849745085708432,0,,,,,0,,,,,reset_recurrent_state,medium,low,light,nominal,strong,strong,slow,True
9580,m298pref_a020_reset,113,False,True,0.3478806717182057,0.26325860367868886,1560.9593160905808,1.076523666269366,0.8111519928523439,-0.06591679740813117,0.9281288248087236,0.9028215411339028,0.6267479762951998,1.7905582026330538,1.7905582026330535,20,True,True,aes_feasible,False,True,5.00688757102184,1.447043562337953,3.5598440086838874,110.06723351183716,0.9740463142640456,0.6488386107987932,1.4260072682676466,0.3028432169826184,0.022902474988867817,0.0,10.58911290189629,0.0031601020600646734,1,,,113,0.6488386107987932,0.3028432169826184,10.58911290189629,0.9740463142640456,0,,,,,0,,,,,reset_recurrent_state,low,low,heavy,rear,nominal,nominal,slow,True
9581,m298pref_a020_reset,61,False,True,0.6804324097662902,0.562151415056617,1392.9067304818934,0.960625331366823,0.9754304586486844,-0.06347443146048315,0.7669938244778325,0.7479169488399151,0.603496006710033,0.9638727580748007,0.9638727580748007,16,True,True,drift_required,False,True,1.955257979182395,1.4609533252776772,0.4943046539047178,65.6710991461525,1.0765753958385655,0.5755184231076428,1.4281040265401828,0.28837972323421923,0.04213501374431031,0.0,10.250463910209502,0.008358625695109367,1,,,61,0.5755184231076428,0.28837972323421923,10.250463910209502,1.0765753958385655,0,,,,,0,,,,,reset_recurrent_state,medium,medium,nominal,rear,weak,weak,nominal,True
9582,m298pref_a020_reset,60,False,True,0.5770900856089534,0.49155818517766126,1515.6797555413148,1.0452963831319413,1.239472627056835,-0.024245913439296718,1.102947836132526,0.9550351772127569,1.2623028209873235,1.4622984792301001,1.4622984792301001,16,True,True,unavoidable,False,True,2.3894796318029052,1.8406673009095882,0.548812330893317,70.32026021061237,1.1720043368435396,0.7429454657367202,1.4150616601169688,0.11639013252114613,0.011935962752887316,0.0,12.90625033458859,0.008239062502980232,1,,,60,0.7429454657367202,0.11639013252114613,12.90625033458859,1.1720043368435396,0,,,,,0,,,,,reset_recurrent_state,medium,medium,nominal,nominal,nominal,nominal,slow,True
9583,m298pref_a020_reset,108,False,True,0.5132018851046258,0.2842787155104121,1246.9679857213875,0.8599779211871639,1.2358460663793214,-0.051701054775412425,1.1498409828987932,1.1970002241762798,0.9587137802168738,1.5840211742429477,1.5840211742429477,24,True,True,drift_required,False,True,4.321661029331566,1.7137361676385023,2.607924861693064,108.80949322353277,1.0074953076253035,0.6293328971612071,1.8305064704395662,0.1710825980704948,0.07154087145795587,0.0,10.28417801903594,0.005464999936521053,1,,,108,0.6293328971612071,0.1710825980704948,10.28417801903594,1.0074953076253035,0,,,,,0,,,,,reset_recurrent_state,medium,low,light,rear,strong,nominal,slow,True
9584,m298pref_a020_reset,83,False,True,0.5747093390092427,0.41009481684956217,1322.0841426820919,0.9117821673669599,0.9733454546916614,-0.10701346312871696,1.0981218917091344,0.6797693954573997,0.8726362502185641,1.8206374988592025,1.8206374988592022,24,True,True,drift_required,False,True,3.541549986637508,1.7949030982208822,1.7466468884166257,90.73764208238804,1.0932246034022655,0.27888919349290664,0.6616248719970841,0.2056128942325079,0.03354341557427317,0.0,13.382435439529102,0.0058209216222167015,1,,,83,0.27888919349290664,0.2056128942325079,13.382435439529102,1.0932246034022655,0,,,,,0,,,,,reset_recurrent_state,medium,low,light,rear,weak,nominal,slow,True
9505,m298pref_a020_zero_all,67,False,True,0.8809955370812874,0.4617418275604807,1218.1713359343846,0.8401181627133687,1.0899954850787184,0.07329524692962441,0.7908373114980993,1.0240869293425885,0.6866916616812467,1.6080638932811224,1.6080638932811224,25,True,True,drift_required,False,True,2.994676654945689,1.6882458333566848,1.3064308215890041,70.7750311527959,1.0563437485491927,0.8178740920475787,1.9954017816570655,0.20064346195201807,0.031095497048379477,0.0,11.9463693575291,0.009578780271112919,1,,,67,0.8178740920475787,0.20064346195201807,11.9463693575291,1.0563437485491927,0,,,,,0,,,,,zero_all_response,high,medium,light,front,nominal,weak,slow,True
9506,m298pref_a020_zero_all,40,True,False,1.0775579417222267,0.6096816231341294,1550.3831700176897,1.069229772425993,0.8616448539009203,0.0029164589909533856,0.5947584128590944,0.6587083085640355,1.1638910201708064,1.3383020801063736,1.3383020801063736,32,True,True,unavoidable,True,False,1.7082994546293129,1.7352893172111956,-0.02698986258188274,3.4922697107506586,0.08730674276876646,1.0305412990218512,1.4840675824501162,0.27209166635683735,0.0334976546367436,0.0,10.953766905877611,0.013844454661011696,1,,,40,1.0305412990218512,0.27209166635683735,10.953766905877611,0.08730674276876646,0,,,,,0,,,,,zero_all_response,high,medium,heavy,nominal,weak,weak,slow,False
9507,m298pref_a020_zero_all,69,False,True,0.693508278743453,0.5097618152451868,1749.524257532681,1.2065684534708145,1.0253184413976952,0.1132952721044318,0.6486374104571262,1.2030394212762565,0.9844921208057833,2.1352349184770882,2.1352349184770882,21,True,True,drift_required,False,True,2.583273142514435,1.8541651058258188,0.7291080366886162,79.95072051749176,1.1587060944564023,0.35774740653584003,0.7942315190917526,0.11062373782526215,0.06993982889273369,0.0,12.564087694819264,0.009048184379935265,1,,,69,0.35774740653584003,0.11062373782526215,12.564087694819264,1.1587060944564023,0,,,,,0,,,,,zero_all_response,medium,medium,heavy,front,strong,weak,slow,True
9508,m298pref_a020_zero_all,122,True,False,0.8393096226003882,0.2934427652449284,1612.7406057587925,1.1122349005233052,0.9225438847295442,0.0058368393632382,1.025977618816389,0.7891379657300783,0.7025726997175076,2.583468934906521,2.583468934906521,8,True,True,drift_required,False,False,7.752925103470606,1.8634337101007739,5.889491393369832,12.272740875778908,0.10059623668671236,3.851176843762231,8.502275827695065,0.13248429036446105,0.07189386511695384,0.0,9.265140882243605,0.01328285876661539,1,,,122,3.851176843762231,0.13248429036446105,9.265140882243605,0.10059623668671236,0,,,,,0,,,,,zero_all_response,high,low,heavy,nominal,weak,nominal,slow,False
9509,m298pref_a020_zero_all,63,False,True,0.8286570594132712,0.5784093202617614,1645.527571887934,1.1348466013020235,1.1100172308641296,-0.06790377179506812,0.884004165764513,1.1758113291598256,0.6119007664572674,0.8337989229243452,0.8337989229243453,39,True,True,unavoidable,False,True,2.094810997710887,1.9525806823369538,0.14223031537393327,69.06326608403393,1.0962423187941892,0.6010005501367449,1.528088455144811,0.129890860722147,0.049213289345738986,0.0,10.475763852842274,0.011688830330967903,1,,,63,0.6010005501367449,0.129890860722147,10.475763852842274,1.0962423187941892,0,,,,,0,,,,,zero_all_response,high,medium,heavy,rear,strong,nominal,fast,True
9510,m298pref_a020_zero_all,83,False,True,1.0088775535776806,0.3024818244124617,1447.495851324434,0.9982730009134028,1.1738923380718556,-0.013933059152890559,0.8541302440658534,0.8534606783226136,1.1068578494979044,2.7385897640319063,2.7385897640319063,37,True,True,drift_required,False,True,3.5654982161005293,1.930732521404365,1.6347656946961644,87.87346592661075,1.0587164569471175,0.6993364300388814,0.9638950702625735,0.23945219574799145,0.06986565191014532,0.0,13.420442190751682,0.008095065131783485,1,,,83,0.6993364300388814,0.23945219574799145,13.420442190751682,1.0587164569471175,0,,,,,0,,,,,zero_all_response,high,low,nominal,nominal,weak,nominal,slow,True
9511,m298pref_a020_zero_all,64,False,True,0.5123731835585299,0.45332457807680626,1310.488193809164,0.9037849612476992,0.8121892048034784,-0.05167008199857004,0.7917697943740777,0.7567061654764359,0.7887007999731666,2.710013352560785,2.710013352560785,28,True,True,drift_required,False,True,1.9783070041583395,1.5775396412832223,0.40076736287511716,77.25707970564676,1.2071418704007306,0.22907809648034225,0.29857690555967054,0.08818198914866165,0.02296340890886318,0.0,14.3127632306057,0.009030687622725964,1,,,64,0.22907809648034225,0.08818198914866165,14.3127632306057,1.2071418704007306,0,,,,,0,,,,,zero_all_response,medium,medium,light,rear,weak,weak,slow,True
9512,m298pref_a020_zero_all,84,False,True,0.7370294740550716,0.5199413517314335,1473.7520178681773,1.0163807019780533,0.8434114684523211,-0.04805924226335789,1.3376096669356863,0.6079179671777779,0.9012376294044615,1.6215893301287176,1.6215893301287176,34,True,True,drift_required,False,True,4.225541686326383,1.9275293698951947,2.2980123164311883,78.18398694041886,0.9307617492907008,1.7140389782940566,3.809055521979161,0.19082169398746138,0.07807444749136137,0.0,10.415968198578586,0.011178846471011639,1,,,84,1.7140389782940566,0.19082169398746138,10.415968198578586,0.9307617492907008,0,,,,,0,,,,,zero_all_response,medium,medium,nominal,rear,weak,strong,slow,True
