task_source_id,profile_name,slice_kind,support_label,episode_count,success_count,collision_count,offtrack_outcome_count,offtrack_termination_count,success_rate,collision_rate,offtrack_outcome_rate,offtrack_termination_rate,clearance_margin_mean,return_mean,steps_mean,success_profile_count,profiles_with_success,success_source_count,sources_with_success,all_selected_metrics_finite,success_obstacle_pass,collision_failure,off_track_noncollision_noncompletion,termination_off_track,termination_obstacle_collision,termination_empty
m2063-osd-osd_v0_0214_t5,L2_window_50,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.014905602004710694,11.410334842932862,47.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0214_t5,L3_online_gru,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.10553766807210008,6.591465865981991,37.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0214_t5,L3_reset_control_corrected,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.0407557153965703,22.79420510397645,51.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0215_t5,L0_current_masked,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.14714905671120393,5.434334181508127,39.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0215_t5,L1_one_step,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.09274715659493671,20.473361513403553,46.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0215_t5,L2_window_50,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.15850494728556086,-4.1254807598372345,30.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0215_t5,L3_online_gru,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.17739832986981918,5.387588978241713,33.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0215_t5,L3_reset_control_corrected,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.11770812076572201,-5.151991588444705,25.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0216_t5,L0_current_masked,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.00135945163719553,12.589203261335626,44.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0216_t5,L1_one_step,outcome_by_source_profile,weak_support,1,1,0,0,0,1.0,0.0,0.0,0.0,0.286236169200238,85.52246887023846,73.0,1,L1_one_step,1,m2063-osd-osd_v0_0216_t5,True,1,0,0,0,0,1
m2063-osd-osd_v0_0216_t5,L2_window_50,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,1.9751016976300657,16.7741115850247,51.0,0,,0,,True,0,0,1,1,0,0
m2063-osd-osd_v0_0216_t5,L3_online_gru,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.04282343009017198,2.448386347716607,35.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0216_t5,L3_reset_control_corrected,outcome_by_source_profile,weak_support,1,1,0,0,0,1.0,0.0,0.0,0.0,1.0385679633018885,76.96867931035166,59.0,1,L3_reset_control_corrected,1,m2063-osd-osd_v0_0216_t5,True,1,0,0,0,0,1
m2063-osd-osd_v0_0217_t5,L0_current_masked,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.07130500469980738,-10.073753557425952,21.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0217_t5,L1_one_step,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.18328518529167925,-6.9829783904664176,25.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0217_t5,L2_window_50,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.11997275558605058,-11.897101053600945,20.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0217_t5,L3_online_gru,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.14345414186882888,-12.587055553466808,20.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0217_t5,L3_reset_control_corrected,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.0627686810367194,-8.445611707021037,22.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0218_t5,L0_current_masked,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.022307358995098392,7.54213236067708,38.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0218_t5,L1_one_step,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.071155194475361,3.6264921258462337,35.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0218_t5,L2_window_50,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.0827057146381891,13.890292133264829,39.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0218_t5,L3_online_gru,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.12178716057708106,9.386989018863886,37.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0218_t5,L3_reset_control_corrected,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.026674247539964835,13.703003096139884,39.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0219_t5,L0_current_masked,outcome_by_source_profile,weak_support,1,1,0,0,0,1.0,0.0,0.0,0.0,0.5194638311879676,71.90089451353306,52.0,1,L0_current_masked,1,m2063-osd-osd_v0_0219_t5,True,1,0,0,0,0,1
m2063-osd-osd_v0_0219_t5,L1_one_step,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.21520101975815153,6.048150335445893,35.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0219_t5,L2_window_50,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,2.423560024268573,9.639900252019867,44.0,0,,0,,True,0,0,1,1,0,0
m2063-osd-osd_v0_0219_t5,L3_online_gru,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.10855024992540563,7.726900872722027,39.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0219_t5,L3_reset_control_corrected,outcome_by_source_profile,weak_support,1,1,0,0,0,1.0,0.0,0.0,0.0,0.10263030930806849,57.67396325677533,42.0,1,L3_reset_control_corrected,1,m2063-osd-osd_v0_0219_t5,True,1,0,0,0,0,1
m2063-osd-osd_v0_0220_t5,L0_current_masked,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.11851088841860435,-11.64946260837283,20.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0220_t5,L1_one_step,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.09474640834065329,-9.777920972653877,21.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0220_t5,L2_window_50,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.13879314476072802,2.8293145628126055,32.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0220_t5,L3_online_gru,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.13703849207117824,-0.6993995902361583,28.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0220_t5,L3_reset_control_corrected,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.1820671535244549,-4.203717147371474,26.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0221_t5,L0_current_masked,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.11848709021886794,-7.116739187835311,26.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0221_t5,L1_one_step,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.000778120684876038,-9.345984870275121,22.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0221_t5,L2_window_50,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.037001572236250224,-4.399933388321514,30.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0221_t5,L3_online_gru,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.0646592937476207,-4.413415777850943,28.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0221_t5,L3_reset_control_corrected,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.17372590929835907,0.5562361917334151,31.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0222_t5,L0_current_masked,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.1000883541413895,24.002782341510184,61.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0222_t5,L1_one_step,outcome_by_source_profile,weak_support,1,1,0,0,0,1.0,0.0,0.0,0.0,0.3640118282385547,94.52154194953604,81.0,1,L1_one_step,1,m2063-osd-osd_v0_0222_t5,True,1,0,0,0,0,1
m2063-osd-osd_v0_0222_t5,L2_window_50,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.19021484663633026,13.60147064471522,55.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0222_t5,L3_online_gru,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.15186099183353563,36.7400554362123,76.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0222_t5,L3_reset_control_corrected,outcome_by_source_profile,weak_support,1,1,0,0,0,1.0,0.0,0.0,0.0,0.5974176374996643,76.04075992136241,60.0,1,L3_reset_control_corrected,1,m2063-osd-osd_v0_0222_t5,True,1,0,0,0,0,1
m2063-osd-osd_v0_0223_t5,L0_current_masked,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.038454274043833614,-4.502201546284251,27.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0223_t5,L1_one_step,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.09467153818833252,-24.545782354419593,8.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0223_t5,L2_window_50,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.05200110729343099,-4.870160618720302,26.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0223_t5,L3_online_gru,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.13766576553404408,12.736880196804034,41.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0223_t5,L3_reset_control_corrected,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.07902262168258467,-26.17274284303194,6.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0224_t5,L0_current_masked,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.028764802705578907,-1.5915816147079234,33.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0224_t5,L1_one_step,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.11996715131351099,0.7988602768109097,32.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0224_t5,L2_window_50,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.16071061885899796,3.548216484377072,36.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0224_t5,L3_online_gru,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.02902787695276876,12.543609549059035,36.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0224_t5,L3_reset_control_corrected,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.11902316538662938,-0.5224521127902086,31.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0225_t5,L0_current_masked,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.11233587683162427,-3.5010159986580938,27.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0225_t5,L1_one_step,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.1900250460585824,4.1879240931732475,32.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0225_t5,L2_window_50,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,1.1028210298231702,16.731779421633867,45.0,0,,0,,True,0,0,1,1,0,0
m2063-osd-osd_v0_0225_t5,L3_online_gru,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.34406915645705793,-7.620593901793136,25.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0225_t5,L3_reset_control_corrected,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.006537236555954173,19.009201935004768,46.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0226_t5,L0_current_masked,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.12002032899500359,4.8478720455454365,36.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0226_t5,L1_one_step,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.1313647644756677,1.7982698271585278,35.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0226_t5,L2_window_50,outcome_by_source_profile,weak_support,1,1,0,0,0,1.0,0.0,0.0,0.0,0.05040511006499848,57.917558709104924,78.0,1,L2_window_50,1,m2063-osd-osd_v0_0226_t5,True,1,0,0,0,0,1
m2063-osd-osd_v0_0226_t5,L3_online_gru,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.12355435481617283,10.973825189712198,40.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0226_t5,L3_reset_control_corrected,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.018296291890587568,8.39006499185173,35.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0227_t5,L0_current_masked,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.03920107516039595,-4.205882818642834,27.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0227_t5,L1_one_step,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.10404626950825491,21.203866143888785,44.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0227_t5,L2_window_50,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.08341546559974011,13.492926089326545,42.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0227_t5,L3_online_gru,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.17161924244741722,-2.6776472125187283,27.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0227_t5,L3_reset_control_corrected,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.0631708593627589,3.52560278879686,35.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0228_t5,L0_current_masked,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.06635526973569772,20.073728574387154,51.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0228_t5,L1_one_step,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.08315614480555267,16.428978094496202,52.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0228_t5,L2_window_50,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.03414377768505661,8.308733015637033,56.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0228_t5,L3_online_gru,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.10142599141192554,23.941435502664653,60.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0228_t5,L3_reset_control_corrected,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.1425944282221856,5.360097990427779,36.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0229_t5,L0_current_masked,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.12005697215977307,-19.640982199758497,12.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0229_t5,L1_one_step,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.009488901163104968,-14.637855913442628,18.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0229_t5,L2_window_50,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.023619843720631417,-19.050643818946266,13.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0229_t5,L3_online_gru,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.003761615255395867,-8.351884864852174,22.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0229_t5,L3_reset_control_corrected,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.14252448209543733,-20.13128574002387,12.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0230_t5,L0_current_masked,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.017327782757277088,16.956511257991696,43.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0230_t5,L1_one_step,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.042843837634088944,-1.3669219642714978,33.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0230_t5,L2_window_50,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.10082941418471969,5.323820025189569,34.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0230_t5,L3_online_gru,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.05531596203823619,16.558586886545033,40.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0230_t5,L3_reset_control_corrected,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.1557048892010422,3.6860808817912236,35.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0231_t5,L0_current_masked,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.20092398652796817,16.09404066741486,50.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0231_t5,L1_one_step,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.015893872007476384,3.0420733465020042,35.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0231_t5,L2_window_50,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.10077994559611936,-1.1915351641428984,39.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0231_t5,L3_online_gru,outcome_by_source_profile,weak_support,1,1,0,0,0,1.0,0.0,0.0,0.0,1.3002211458821435,85.06562010501554,67.0,1,L3_online_gru,1,m2063-osd-osd_v0_0231_t5,True,1,0,0,0,0,1
m2063-osd-osd_v0_0231_t5,L3_reset_control_corrected,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.09384417656663024,5.626605273765399,39.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0232_t5,L0_current_masked,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.13721274862146404,-5.756467493721388,26.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0232_t5,L1_one_step,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.0226586301629077,1.0901512948449028,32.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0232_t5,L2_window_50,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.1030304533594828,-2.9959707953639345,25.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0232_t5,L3_online_gru,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.13278311112123742,3.1758857853728912,31.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0232_t5,L3_reset_control_corrected,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.015354853227889986,2.9032827513133483,33.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0233_t5,L0_current_masked,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.11469361628739061,-9.987859744395749,23.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0233_t5,L1_one_step,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.15084835697498278,-3.8247394690828997,27.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0233_t5,L2_window_50,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.1255513544565261,-7.178438543706456,23.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0233_t5,L3_online_gru,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.16358621371853332,-3.3228465736537096,29.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0233_t5,L3_reset_control_corrected,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.06887360818891253,-6.726179393188444,24.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0234_t5,L0_current_masked,outcome_by_source_profile,weak_support,1,1,0,0,0,1.0,0.0,0.0,0.0,1.7018581293300425,92.60928860966527,69.0,1,L0_current_masked,1,m2063-osd-osd_v0_0234_t5,True,1,0,0,0,0,1
m2063-osd-osd_v0_0234_t5,L1_one_step,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.19974259227668467,-4.386379059556749,73.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0234_t5,L2_window_50,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,2.486974859570488,24.368407619251318,59.0,0,,0,,True,0,0,1,1,0,0
m2063-osd-osd_v0_0234_t5,L3_online_gru,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.11368401941424522,19.882697886469998,47.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0234_t5,L3_reset_control_corrected,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.1283486870222439,6.536776350791278,39.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0235_t5,L0_current_masked,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.14596264888905952,-0.1483712847531926,29.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0235_t5,L1_one_step,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.11750710225860361,-5.021973253875625,25.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0235_t5,L2_window_50,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.023645408132338952,-2.668683591444335,27.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0235_t5,L3_online_gru,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.09778767571501912,0.7198233088416721,29.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0235_t5,L3_reset_control_corrected,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.039140365918034936,-1.9347672772332274,27.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0236_t5,L0_current_masked,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.14820391553428536,-3.4099999797015244,31.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0236_t5,L1_one_step,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.17467442450716208,-3.7170060546988566,29.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0236_t5,L2_window_50,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.13990245993793193,-0.8096695665045033,35.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0236_t5,L3_online_gru,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.1591812656153888,-0.3926318645815101,31.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0236_t5,L3_reset_control_corrected,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.16129446151848637,10.42370379052894,37.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0237_t5,L0_current_masked,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.13551424078896757,8.427308870764222,38.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0237_t5,L1_one_step,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.08117127540559843,23.098908660256306,55.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0237_t5,L2_window_50,outcome_by_source_profile,no_support,1,0,0,1,1,0.0,0.0,1.0,1.0,2.2198226600030866,12.347736350591955,42.0,0,,0,,True,0,0,1,1,0,0
m2063-osd-osd_v0_0237_t5,L3_online_gru,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.011420152760199587,-1.970361103294234,29.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0237_t5,L3_reset_control_corrected,outcome_by_source_profile,weak_support,1,1,0,0,0,1.0,0.0,0.0,0.0,1.499002370549242,69.45371188532634,53.0,1,L3_reset_control_corrected,1,m2063-osd-osd_v0_0237_t5,True,1,0,0,0,0,1
m2063-osd-osd_v0_0238_t5,L0_current_masked,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.03404302035022533,9.82885335815913,42.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0238_t5,L1_one_step,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.09060114843891531,2.402710213681731,32.0,0,,0,,True,0,1,0,0,1,0
m2063-osd-osd_v0_0238_t5,L2_window_50,outcome_by_source_profile,no_support,1,0,1,0,0,0.0,1.0,0.0,0.0,-0.04133290947581503,11.635469772180713,45.0,0,,0,,True,0,1,0,0,1,0
